rownames,project_id,date,type
2058,592,2016-12-15 ,32
2059,592,2016-01-01 ,128
2060,592,2017-09-29 ,256
2061,592,2017-12-01 ,512
2062,592,2017-12-01 ,2048
2063,593,2016-01-01 ,1
2064,593,2016-01-01 ,8
2065,594,2016-01-01 ,1
2066,594,2016-01-01 ,2
2067,594,2016-01-01 ,4
2068,594,2020-12-01 ,8
2069,594,2016-01-01 ,128
2070,594,2021-02-02 ,2048
2071,595,2016-01-01 ,1
2072,595,2020-12-01 ,8
2073,595,2021-02-02 ,2048
2074,596,2016-01-01 ,1
2075,596,2017-12-31 ,8
2076,597,2016-01-01 ,1
2077,597,2016-01-01 ,2
2078,597,2016-01-01 ,4
2079,597,2022-01-01 ,8
2080,597,2016-01-01 ,128
2081,598,2016-01-01 ,1
2082,598,2019-12-01 ,8
2083,598,2020-03-18 ,2048
2084,599,2016-01-01 ,1
2085,599,2017-12-31 ,8
2086,600,2016-01-01 ,1
2087,600,2016-01-01 ,2
2088,600,2016-01-01 ,4
2089,600,2017-02-28 ,8
2090,600,2014-01-24 ,16
2091,600,2014-05-21 ,32
2092,600,2014-02-10 ,64
2093,600,2014-02-04 ,128
2094,600,2017-03-15 ,512
2095,601,2016-01-01 ,1
2096,601,2016-01-01 ,2
2097,601,2016-01-01 ,4
2098,601,2021-12-01 ,8
2099,601,2016-01-01 ,16
2100,601,2017-12-31 ,32
2101,602,2016-01-01 ,1
2102,602,2018-12-31 ,8
2103,602,2019-01-04 ,2048
2104,603,2016-01-01 ,1
2105,603,2016-01-01 ,2
2106,603,2022-01-01 ,8
2107,603,2016-01-01 ,16
2108,603,,32
2109,603,2016-01-01 ,64
2110,603,,2048
2111,604,2016-01-01 ,1
2112,604,2016-12-31 ,8
2113,605,2016-01-01 ,1
2114,605,2018-12-31 ,8
2115,605,2019-01-04 ,2048
2116,606,2016-01-01 ,1
2117,606,2016-12-31 ,8
2118,607,2016-01-01 ,1
2119,607,2016-12-31 ,8
2120,608,2016-01-01 ,1
2121,608,2016-12-31 ,8
2122,609,2016-01-01 ,1
2123,609,,2
2124,609,2016-12-31 ,8
2125,609,,16
2126,609,,32
2127,609,,64
2128,609,,2048
2129,610,2016-01-01 ,1
2130,610,2016-12-31 ,8
2131,611,2016-01-01 ,1
2132,611,2021-12-01 ,8
2133,612,2016-01-01 ,1
2134,612,2021-12-01 ,8
2135,613,2016-01-01 ,1
2136,613,2021-12-01 ,8
2137,614,2016-01-01 ,1
2138,614,2020-12-31 ,8
2139,615,2016-01-01 ,1
2140,615,2017-12-31 ,8
2141,615,2016-01-01 ,16
2142,615,2017-12-31 ,32
2143,616,2016-01-01 ,1
2144,616,2016-12-31 ,8
2145,617,2016-01-01 ,1
2146,617,2016-12-31 ,8
2147,618,2016-01-01 ,1
2148,618,2017-03-31 ,8
2149,619,2015-12-07 ,1
2150,619,2016-04-30 ,8
2151,620,2016-01-04 ,1
2152,620,2016-12-31 ,8
2153,621,2015-01-01 ,1
2154,621,2017-12-31 ,8
2155,622,2015-12-01 ,1
2156,622,2015-12-01 ,2
2157,622,2017-12-31 ,8
2158,622,2016-01-12 ,128
2159,622,2016-01-12 ,256
2160,622,2016-01-12 ,512
2161,622,2016-10-21 ,1024
2162,622,2017-12-31 ,2048
2163,623,2016-01-04 ,1
2164,623,2016-04-30 ,8
2165,624,2016-01-06 ,1
2166,624,,2
2167,624,2016-03-31 ,8
2168,624,,16
2169,624,,32
2170,624,,64
2171,624,,2048
2172,625,2015-10-01 ,1
2173,625,,2
2174,625,2016-01-31 ,8
2175,625,,16
2176,625,,32
2177,625,,64
2178,625,,2048
2179,626,2016-01-11 ,1
2180,626,2016-04-30 ,8
2181,627,2016-01-11 ,1
2182,627,2016-01-11 ,2
2183,627,2016-01-11 ,4
2184,627,2018-12-01 ,8
2185,627,2016-03-07 ,16
2186,627,2016-06-13 ,32
2187,627,2016-02-15 ,64
2188,627,2016-02-09 ,128
2189,627,2016-07-15 ,256
2190,627,2017-01-26 ,512
2191,627,2019-01-04 ,2048
2192,628,2016-01-01 ,1
2193,628,2016-12-31 ,8
2194,629,2016-02-04 ,1
2195,629,2018-07-31 ,8
2196,630,2016-02-01 ,1
2197,630,2016-02-01 ,2
2198,630,2018-12-31 ,8
2199,630,2019-01-04 ,2048
2200,631,2016-02-22 ,1
2201,631,2016-12-31 ,8
2202,632,2016-03-01 ,1
2203,632,2016-03-01 ,2
2204,632,2016-04-01 ,4
2205,632,2016-08-31 ,8
2206,632,2016-05-01 ,16
2207,632,2016-05-01 ,32
2208,632,2016-04-01 ,64
2209,632,2016-04-01 ,128
2210,632,2016-05-01 ,256
2211,632,,512
2212,632,2016-08-01 ,2048
2213,633,2016-03-01 ,1
2214,633,2016-06-01 ,8
2215,634,2016-03-04 ,1
2216,634,2016-03-04 ,2
2217,634,2016-03-04 ,4
2218,634,2017-12-31 ,8
2219,635,2016-04-01 ,1
2220,635,2017-12-31 ,8
2221,636,2016-10-01 ,1
2222,636,2016-12-31 ,8
2223,637,2016-04-01 ,1
2224,637,2017-01-15 ,4
2225,637,2017-12-31 ,8
2226,638,2016-03-01 ,1
2227,638,2017-12-31 ,8
2228,638,2016-04-20 ,16
2229,638,2016-04-30 ,32
2230,638,2017-04-15 ,512
2231,638,2017-07-15 ,1024
2232,639,2016-03-21 ,1
2233,639,2017-01-01 ,8
2234,639,2016-04-20 ,16
2235,639,2016-04-30 ,32
2236,639,2017-04-15 ,512
2237,639,2017-07-15 ,1024
2238,640,2015-08-01 ,1
2239,640,2015-08-01 ,2
2240,640,2015-08-01 ,4
2241,640,2017-03-31 ,8
2242,640,2016-10-24 ,16
2243,640,2017-04-30 ,32
2244,640,2013-03-06 ,128
2245,641,2016-01-01 ,1
2246,641,2016-01-01 ,2
2247,641,2016-09-19 ,4
2248,641,2018-12-31 ,8
2249,641,2017-01-28 ,16
2250,641,2017-02-23 ,32
2251,641,2018-01-28 ,64
2252,641,2016-06-06 ,128
2253,641,2017-09-30 ,512
2254,641,2018-12-19 ,2048
2255,642,2014-01-01 ,1
2256,642,2014-01-01 ,2
2257,642,2018-09-30 ,8
2258,642,2014-08-01 ,16
2259,642,2014-09-01 ,32
2260,642,2014-01-01 ,64
2261,642,2014-03-01 ,128
2262,642,2014-11-01 ,512
2263,642,,2048
2264,643,2016-04-18 ,1
2265,643,,2
2266,643,2016-12-31 ,8
2267,643,,16
2268,643,,32
2269,643,,64
2270,643,,2048
2271,644,2016-04-20 ,1
2272,644,2016-04-20 ,2
2273,644,2021-12-01 ,8
2274,644,2017-04-01 ,16
2275,644,2020-03-01 ,32
2276,644,2017-03-01 ,64
2277,644,2016-04-27 ,128
2278,644,2019-04-01 ,256
2279,644,,512
2280,644,2021-03-01 ,2048
2281,645,2016-04-20 ,1
2282,645,2016-04-20 ,2
2283,645,2018-12-31 ,8
2284,645,2016-08-01 ,16
2285,645,2016-12-02 ,32
2286,645,2017-04-04 ,64
2287,645,2016-05-19 ,128
2288,645,2016-12-22 ,256
2289,645,2017-04-03 ,512
2290,645,2017-12-31 ,2048
2291,646,2016-04-15 ,1
2292,646,,2
2293,646,2016-08-31 ,8
2294,646,,16
2295,646,,32
2296,646,,64
2297,646,,2048
2298,647,2016-04-15 ,1
2299,647,,2
2300,647,2016-12-31 ,8
2301,647,,16
2302,647,,32
2303,647,,64
2304,647,,2048
2305,648,2016-04-15 ,1
2306,648,,2
2307,648,2016-08-31 ,8
2308,648,,16
2309,648,,32
2310,648,,64
2311,648,,2048
2312,649,2014-01-01 ,1
2313,649,2014-01-01 ,2
2314,649,2018-12-31 ,8
2315,649,2014-06-01 ,128
2316,650,2016-05-04 ,1
2317,650,2016-09-30 ,8
2318,651,2016-05-01 ,1
2319,651,2016-05-01 ,2
2320,651,2017-05-01 ,8
2321,651,,16
2322,651,,32
2323,651,2016-05-01 ,64
2324,651,2016-06-01 ,128
2325,651,,512
2326,651,2017-07-01 ,2048
2327,652,2016-04-01 ,1
2328,652,2016-04-01 ,2
2329,652,2016-04-01 ,4
2330,652,2017-02-01 ,8
2331,652,2016-07-15 ,16
2332,652,2016-08-20 ,32
2333,652,2016-07-15 ,64
2334,652,2016-04-13 ,128
2335,652,2016-09-15 ,256
2336,653,2016-05-01 ,1
2337,653,2018-01-31 ,8
2338,654,2016-05-01 ,1
2339,654,,2
2340,654,2016-07-31 ,8
2341,654,,16
2342,654,,32
2343,654,,64
2344,654,,2048
2345,655,2016-03-01 ,1
2346,655,2016-03-01 ,2
2347,655,2016-03-01 ,4
2348,655,2018-12-31 ,8
2349,655,2017-10-01 ,16
2350,655,2017-11-01 ,32
2351,655,2017-03-01 ,64
2352,655,2017-02-01 ,128
2353,655,2018-01-01 ,256
2354,655,,512
2355,655,,2048
2356,656,2016-05-10 ,1
2357,656,2016-06-30 ,8
2358,657,2016-05-01 ,1
2359,657,2018-12-31 ,8
2360,658,2016-06-06 ,1
2361,658,2016-12-31 ,8
2362,659,2016-06-15 ,1
2363,659,,2
2364,659,2016-12-31 ,8
2365,659,,16
2366,659,,32
2367,659,,64
2368,659,,2048
2369,660,2016-06-15 ,1
2370,660,2016-06-01 ,2
2371,660,2016-06-01 ,4
2372,660,2016-08-15 ,8
2373,660,2016-07-01 ,16
2374,660,2016-07-01 ,32
2375,660,2016-06-01 ,64
2376,660,,512
2377,660,2016-08-01 ,2048
2378,661,2016-06-06 ,1
2379,661,2016-06-06 ,2
2380,661,2016-07-01 ,4
2381,661,2019-09-01 ,8
2382,661,2016-08-01 ,16
2383,661,2016-07-15 ,128
2384,661,2019-11-12 ,2048
2385,662,2016-06-01 ,1
2386,662,2018-05-31 ,8
2387,663,2016-01-01 ,1
2388,663,2017-01-02 ,8
2389,664,2016-04-01 ,1
2390,664,2016-06-30 ,8
2391,665,2016-06-01 ,1
2392,665,2017-12-31 ,8
2393,666,2016-06-01 ,1
2394,666,2017-12-31 ,8
2395,667,2016-01-01 ,1
2396,667,2016-12-31 ,8
2397,668,2016-01-01 ,1
2398,668,2016-01-01 ,2
2399,668,2016-01-01 ,4
2400,668,2017-12-31 ,8
2401,668,2015-02-15 ,16
2402,668,2015-08-15 ,32
2403,669,2016-09-01 ,1
2404,669,2016-09-01 ,2
2405,669,2016-09-01 ,4
2406,669,2017-12-31 ,8
2407,669,2017-02-09 ,16
2408,669,2017-03-03 ,32
2409,669,2017-03-31 ,256
2410,669,2017-06-07 ,512
2411,670,2016-07-01 ,1
2412,670,2016-07-01 ,2
2413,670,2016-07-01 ,4
2414,670,2017-12-31 ,8
2415,671,2016-07-11 ,1
2416,671,2016-11-20 ,8
2417,672,2016-07-07 ,1
2418,672,2016-07-07 ,2
2419,672,2016-07-07 ,4
2420,672,2018-12-31 ,8
2421,672,2016-07-22 ,16
2422,672,2017-11-10 ,32
2423,672,2016-07-15 ,64
2424,674,2016-07-01 ,1
2425,674,2016-07-01 ,2
2426,674,2016-12-01 ,8
2427,674,,16
2428,674,,32
2429,674,,64
2430,674,,2048
2431,675,2016-01-01 ,1
2432,675,,2
2433,675,2016-12-31 ,8
2434,675,,16
2435,675,,32
2436,675,,64
2437,675,,2048
2438,676,2016-01-01 ,1
2439,676,2021-12-01 ,8
2440,677,2016-07-18 ,1
2441,677,2016-07-18 ,2
2442,677,2016-07-18 ,4
2443,677,2021-12-01 ,8
2444,677,2016-07-18 ,128
2445,678,2016-08-01 ,1
2446,678,2016-08-01 ,4
2447,678,2018-12-31 ,8
2448,678,2016-12-01 ,16
2449,678,2017-02-06 ,32
2450,678,2017-02-15 ,256
2451,678,2017-04-20 ,512
2452,678,2017-06-01 ,1024
2453,679,2016-08-01 ,1
2454,679,2016-08-01 ,2
2455,679,2021-12-01 ,8
2456,679,2017-11-22 ,16
2457,679,2016-08-31 ,64
2458,679,2016-12-15 ,128
2459,680,2016-08-01 ,1
2460,680,2018-12-31 ,8
2461,681,2016-09-29 ,1
2462,681,2017-01-10 ,8
2463,682,2016-10-17 ,1
2464,682,2016-12-31 ,8
2465,683,2016-10-10 ,1
2466,683,2017-09-30 ,8
2467,684,2016-10-01 ,1
2468,684,2016-10-01 ,2
2469,684,2017-12-31 ,8
2470,684,2017-05-24 ,128
2471,685,2016-09-01 ,1
2472,685,2018-03-31 ,8
2473,685,2017-01-01 ,16
2474,685,2017-01-10 ,32
2475,685,2017-02-15 ,2048
2476,686,2017-01-01 ,1
2477,686,2022-12-01 ,8
2478,687,2016-10-17 ,1
2479,687,2016-10-17 ,2
2480,687,2016-10-17 ,4
2481,687,2017-12-31 ,8
2482,687,2016-10-25 ,64
2483,687,2017-11-15 ,1024
2484,688,2016-10-17 ,1
2485,688,2016-12-31 ,8
2486,689,2017-01-01 ,1
2487,689,2017-01-01 ,2
2488,689,2017-01-01 ,4
2489,689,2018-12-31 ,8
2490,690,2016-09-01 ,1
2491,690,2021-12-01 ,8
2492,691,2016-10-20 ,1
2493,691,2016-10-01 ,2
2494,691,2016-10-01 ,4
2495,691,2018-07-11 ,8
2496,691,2016-11-15 ,16
2497,691,2016-12-01 ,32
2498,691,2016-11-01 ,64
2499,691,2016-11-01 ,128
2500,691,2017-01-01 ,256
2501,691,2017-02-01 ,512
2502,691,,1024
2503,691,,2048
2504,692,2017-01-01 ,1
2505,692,2017-12-31 ,8
2506,693,2016-10-20 ,1
2507,693,,2
2508,693,2017-12-31 ,8
2509,693,2016-12-10 ,16
2510,693,2016-12-20 ,32
2511,693,,64
2512,693,2016-10-15 ,128
2513,693,2017-02-01 ,256
2514,693,2017-02-20 ,512
2515,693,,2048
2516,694,2017-01-01 ,1
2517,694,2017-12-31 ,8
2518,695,2016-10-01 ,1
2519,695,2016-10-01 ,2
2520,695,2016-10-01 ,4
2521,695,2017-12-01 ,8
2522,695,2016-12-01 ,16
2523,695,2017-11-01 ,32
2524,695,2016-12-01 ,64
2525,695,2016-12-01 ,128
2526,695,2017-01-01 ,256
2527,695,,512
2528,695,,1024
2529,695,2017-12-01 ,2048
2530,696,2016-09-15 ,1
2531,696,,2
2532,696,2021-06-01 ,8
2533,696,2017-09-01 ,16
2534,696,,32
2535,696,2017-07-06 ,64
2536,696,2016-12-20 ,128
2537,696,2019-11-01 ,512
2538,696,,2048
2539,697,2017-01-01 ,1
2540,697,2017-01-15 ,4
2541,697,2017-12-31 ,8
2542,698,2017-01-01 ,1
2543,698,2017-12-31 ,8
2544,699,2017-01-01 ,1
2545,699,2017-12-31 ,8
2546,700,2017-01-01 ,1
2547,700,,2
2548,700,2017-12-31 ,8
2549,700,,16
2550,700,,32
2551,700,,64
2552,700,,512
2553,700,,2048
2554,701,2017-01-01 ,1
2555,701,2017-12-31 ,8
2556,702,2017-01-01 ,1
2557,702,2018-12-31 ,8
2558,703,2016-11-01 ,1
2559,703,2019-12-01 ,8
2560,703,2020-01-06 ,2048
2561,704,2016-12-01 ,1
2562,704,2017-12-31 ,8
2563,705,2017-01-10 ,1
2564,705,2017-01-01 ,2
2565,705,2021-04-01 ,8
2566,705,,16
2567,705,,32
2568,705,,64
2569,705,,2048
2570,706,2017-01-01 ,1
2571,706,2021-12-01 ,8
2572,707,2017-01-01 ,1
2573,707,2021-12-01 ,8
2574,708,2017-01-01 ,1
2575,708,2021-12-01 ,8
2576,709,2017-01-01 ,1
2577,709,2021-12-01 ,8
2578,710,2017-01-01 ,1
2579,710,,2
2580,710,2017-01-01 ,4
2581,710,2017-12-31 ,8
2582,710,,16
2583,710,,32
2584,710,,64
2585,710,2017-01-01 ,128
2586,710,,512
2587,710,2017-12-01 ,2048
2588,711,2017-01-01 ,1
2589,711,2017-12-31 ,8
2590,712,2017-01-01 ,1
2591,712,2017-05-22 ,2
2592,712,2017-06-28 ,4
2593,712,2018-12-31 ,8
2594,712,2017-07-15 ,16
2595,712,2017-10-15 ,32
2596,712,2017-06-28 ,128
2597,712,2017-10-15 ,256
2598,713,2017-01-01 ,1
2599,713,2017-01-01 ,2
2600,713,2017-01-01 ,4
2601,713,2019-12-01 ,8
2602,713,2020-03-16 ,2048
2603,714,2017-01-01 ,1
2604,714,2017-01-01 ,2
2605,714,2018-12-31 ,8
2606,715,2017-01-01 ,1
2607,715,2017-07-31 ,8
2608,716,2016-10-24 ,1
2609,716,2016-10-24 ,2
2610,716,2016-10-25 ,4
2611,716,2017-12-31 ,8
2612,716,2016-11-16 ,16
2613,716,2016-11-25 ,32
2614,716,2016-10-25 ,128
2615,716,2017-01-31 ,512
2616,717,2015-10-01 ,1
2617,717,,2
2618,717,2018-10-01 ,8
2619,717,,16
2620,717,,32
2621,717,,64
2622,717,2019-01-07 ,2048
2623,718,2016-12-01 ,1
2624,718,2017-03-24 ,8
2625,719,2017-01-03 ,1
2626,719,2017-01-03 ,2
2627,719,2017-01-03 ,4
2628,719,2017-06-30 ,8
2629,719,2017-01-01 ,16
2630,719,2017-06-30 ,32
2631,719,2017-02-02 ,256
2632,719,2017-10-13 ,512
2633,719,2017-10-31 ,2048
2634,720,2017-01-09 ,1
2635,720,2017-05-31 ,8
2636,721,2017-01-13 ,1
2637,721,2017-12-31 ,8
2638,722,2017-01-01 ,1
2639,722,2017-01-01 ,2
2640,722,2017-01-01 ,4
2641,722,2021-12-01 ,8
2642,722,2017-03-15 ,16
2643,722,2017-06-10 ,32
2644,722,2017-06-15 ,512
2645,723,2017-01-01 ,1
2646,723,2017-01-01 ,2
2647,723,2017-01-01 ,4
2648,723,2019-12-01 ,8
2649,723,2017-02-01 ,16
2650,723,2017-12-31 ,32
2651,723,2020-10-28 ,2048
2652,724,2017-02-01 ,1
2653,724,2019-06-01 ,8
2654,724,2019-10-22 ,2048
2655,725,2017-01-01 ,1
2656,725,2017-01-01 ,2
2657,725,2021-12-01 ,8
2658,725,2018-09-01 ,16
2659,725,2019-12-01 ,32
2660,725,,64
2661,725,2017-12-27 ,128
2662,725,,2048
2663,726,2017-01-01 ,1
2664,726,2017-01-01 ,2
2665,726,2017-01-01 ,4
2666,726,2018-12-31 ,8
2667,726,2017-01-01 ,64
2668,727,2017-02-07 ,1
2669,727,2017-06-30 ,8
2670,728,2017-01-01 ,1
2671,728,2017-01-01 ,2
2672,728,2017-01-01 ,4
2673,728,2021-12-01 ,8
2674,728,2016-04-01 ,16
2675,728,2019-06-01 ,32
2676,728,,64
2677,728,2016-04-01 ,128
2678,728,,2048
2679,729,2017-02-15 ,1
2680,729,2017-02-15 ,2
2681,729,2017-02-15 ,4
2682,729,2017-06-30 ,8
2683,729,2017-04-25 ,2048
2684,730,2017-02-06 ,1
2685,730,2018-12-01 ,8
2686,731,2017-02-20 ,1
2687,731,2017-03-01 ,4
2688,731,2018-12-31 ,8
2689,732,2017-01-01 ,1
2690,732,2017-01-01 ,2
2691,732,2017-01-01 ,4
2692,732,2022-01-01 ,8
2693,732,2017-01-01 ,128
2694,733,2017-02-01 ,1
2695,733,2021-09-01 ,8
2696,733,2017-10-04 ,128
2697,734,2017-02-01 ,1
2698,734,2018-12-01 ,8
2699,734,2017-09-22 ,128
2700,735,2017-02-01 ,1
2701,735,2017-02-01 ,2
2702,735,2017-02-01 ,4
2703,735,2020-07-01 ,8
2704,735,2017-02-01 ,128
2705,735,2020-06-18 ,2048
2706,736,2017-03-01 ,1
2707,736,2017-03-01 ,2
2708,736,2016-12-01 ,4
2709,736,2017-12-31 ,8
2710,736,2017-05-01 ,16
2711,736,2017-08-01 ,32
2712,736,2017-02-17 ,128
2713,736,2017-11-01 ,256
2714,736,2017-11-01 ,512
2715,736,2017-12-01 ,2048
2716,737,2017-02-01 ,1
2717,737,2017-02-01 ,2
2718,737,2017-02-01 ,4
2719,737,2017-12-31 ,8
2720,737,2016-11-02 ,16
2721,737,2017-05-01 ,32
2722,737,2017-02-01 ,64
2723,737,2017-02-12 ,128
2724,737,2017-07-01 ,256
2725,737,2017-10-20 ,512
2726,738,2017-01-01 ,1
2727,738,2017-12-31 ,8
2728,739,2017-02-01 ,1
2729,739,2017-02-01 ,2
2730,739,2017-02-01 ,4
2731,739,2017-07-31 ,8
2732,739,2017-03-16 ,16
2733,739,2017-03-28 ,32
2734,739,2017-02-15 ,64
2735,739,2017-03-01 ,128
2736,739,2017-04-10 ,256
2737,739,2017-06-15 ,512
2738,740,2017-02-01 ,1
2739,740,2018-03-31 ,8
2740,740,2017-02-05 ,16
2741,741,2017-03-01 ,1
2742,741,2017-03-01 ,2
2743,741,2019-12-01 ,8
2744,741,2019-03-12 ,2048
2745,742,2017-03-01 ,1
2746,742,2017-08-31 ,8
2747,743,2017-03-02 ,1
2748,743,2017-03-02 ,2
2749,743,2017-03-02 ,4
2750,743,2018-06-30 ,8
2751,743,2017-04-01 ,16
2752,743,2017-04-30 ,32
2753,743,2017-04-07 ,128
2754,743,2017-08-01 ,256
2755,743,2017-08-01 ,512
2756,744,2017-03-01 ,1
2757,744,2017-03-01 ,2
2758,744,2018-12-31 ,8
2759,745,2017-01-01 ,1
2760,745,2017-01-01 ,2
2761,745,2017-01-01 ,4
2762,745,2021-12-01 ,8
2763,746,2017-03-06 ,1
2764,746,2017-03-06 ,2
2765,746,2021-04-01 ,8
2766,746,2017-10-12 ,16
2767,746,2017-12-24 ,32
2768,746,2017-05-20 ,128
2769,746,2021-06-18 ,2048
2770,747,2017-03-06 ,1
2771,747,2017-03-06 ,2
2772,747,2021-04-01 ,8
2773,747,2018-02-01 ,16
2774,747,2017-05-20 ,128
2775,747,2021-06-18 ,2048
2776,748,2017-03-01 ,1
2777,748,2017-03-01 ,2
2778,748,2021-04-01 ,8
2779,748,2017-10-13 ,16
2780,748,2016-02-14 ,64
2781,748,2016-05-15 ,128
2782,748,2021-03-02 ,2048
2783,749,2017-05-01 ,1
2784,749,2019-04-30 ,8
2785,750,2017-04-01 ,1
2786,750,2017-09-01 ,2
2787,750,2018-12-31 ,8
2788,750,2017-12-01 ,128
2789,751,2017-03-30 ,1
2790,751,2017-03-30 ,2
2791,751,2017-03-30 ,4
2792,751,2017-12-31 ,8
2793,751,2017-05-10 ,16
2794,751,2017-06-03 ,32
2795,751,2017-04-15 ,128
2796,751,2017-06-05 ,256
2797,751,2017-08-15 ,512
2798,751,2017-11-10 ,1024
2799,752,2016-12-01 ,1
2800,752,2017-06-30 ,8
2801,753,2017-04-01 ,1
2802,753,2017-04-01 ,2
2803,753,2017-04-01 ,4
2804,753,2017-12-31 ,8
2805,753,2017-05-01 ,16
2806,753,2017-07-01 ,32
2807,753,2017-04-01 ,64
2808,753,2017-05-01 ,128
2809,753,2017-06-01 ,256
2810,753,2017-06-01 ,512
2811,753,2017-12-01 ,2048
2812,754,2016-12-17 ,1
2813,754,2016-12-01 ,2
2814,754,2016-12-24 ,8
2815,754,2016-12-01 ,16
2816,754,2016-12-01 ,32
2817,754,2016-12-01 ,64
2818,754,2016-12-01 ,128
2819,754,2016-12-01 ,2048
2820,755,2017-04-17 ,1
2821,755,2017-04-17 ,2
2822,755,2018-10-01 ,8
2823,755,2017-10-03 ,16
2824,755,2017-06-13 ,128
2825,755,2018-10-04 ,2048
2826,756,2017-04-17 ,1
2827,756,2017-04-17 ,2
2828,756,2018-10-01 ,8
2829,756,2016-10-15 ,16
2830,756,2016-08-04 ,128
2831,756,2016-04-03 ,256
2832,756,2018-10-04 ,2048
2833,757,2017-04-17 ,1
2834,757,2017-04-17 ,2
2835,757,2017-04-17 ,4
2836,757,2017-12-31 ,8
2837,757,2017-05-25 ,16
2838,757,2017-06-15 ,32
2839,757,2017-04-25 ,64
2840,757,2017-04-19 ,128
2841,757,2017-09-05 ,256
2842,757,2017-10-13 ,512
2843,757,2017-11-30 ,2048
2844,758,2017-04-22 ,1
2845,758,2017-04-22 ,2
2846,758,2018-12-31 ,8
2847,758,2017-04-22 ,16
2848,758,2017-06-12 ,32
2849,758,2017-07-11 ,64
2850,758,2016-01-12 ,128
2851,758,2017-07-08 ,256
2852,758,2017-10-03 ,512
2853,758,2017-11-16 ,1024
2854,759,2017-04-01 ,1
2855,759,2017-04-01 ,2
2856,759,2017-04-01 ,4
2857,759,2018-12-31 ,8
2858,759,,16
2859,759,2019-03-01 ,32
2860,759,,64
2861,759,2017-04-01 ,128
2862,759,2019-02-01 ,512
2863,759,,1024
2864,759,,2048
2865,760,2017-05-12 ,1
2866,760,2017-05-12 ,2
2867,760,2017-12-31 ,8
2868,760,2017-05-19 ,128
2869,761,2017-05-01 ,1
2870,761,2018-12-30 ,8
2871,762,2017-04-01 ,1
2872,762,2017-06-30 ,8
2873,763,2017-05-15 ,1
2874,763,2018-12-31 ,8
2875,764,2017-05-19 ,1
2876,764,2017-08-15 ,4
2877,764,2017-12-29 ,8
2878,765,2017-09-04 ,1
2879,765,2017-09-04 ,2
2880,765,2016-04-01 ,4
2881,765,2021-12-01 ,8
2882,766,2017-05-01 ,1
2883,766,2018-05-31 ,8
2884,767,2017-06-01 ,1
2885,767,2017-12-31 ,8
2886,768,2017-05-15 ,1
2887,768,2017-08-31 ,8
2888,768,2017-06-01 ,16
2889,768,2017-06-30 ,32
2890,768,2017-07-15 ,512
2891,768,2017-07-31 ,2048
2892,769,2017-01-01 ,1
2893,769,2017-01-01 ,2
2894,769,2017-01-01 ,4
2895,769,2021-12-01 ,8
2896,769,2016-09-15 ,16
2897,770,2017-06-01 ,1
2898,770,2019-12-01 ,8
2899,770,2017-06-05 ,16
2900,770,2020-04-27 ,2048
2901,771,2017-04-01 ,1
2902,771,2017-12-31 ,8
2903,772,2017-07-01 ,1
2904,772,2021-12-01 ,8
2905,773,2017-06-01 ,1
2906,773,2017-09-30 ,8
2907,774,2017-05-01 ,1
2908,774,2017-05-01 ,2
2909,774,2017-06-01 ,4
2910,774,2021-12-01 ,8
2911,774,2018-08-01 ,16
2912,774,2018-12-01 ,32
2913,774,2017-05-01 ,64
2914,774,2018-03-01 ,128
2915,774,2018-12-01 ,256
2916,774,,2048
2917,775,2017-07-06 ,1
2918,775,2017-07-06 ,2
2919,775,2017-07-06 ,4
2920,775,2018-12-31 ,8
2921,775,2017-07-31 ,16
2922,775,2017-07-25 ,64
2923,775,2017-09-18 ,512
2924,776,2017-07-01 ,1
2925,776,2018-02-28 ,8
2926,776,2017-08-03 ,16
2927,776,2017-08-25 ,32
2928,776,2017-11-15 ,512
2929,777,2017-05-01 ,1
2930,777,2017-05-01 ,2
2931,777,2017-05-01 ,4
2932,777,2020-12-01 ,8
2933,777,2014-06-01 ,16
2934,777,2015-08-24 ,32
2935,777,2015-07-18 ,256
2936,777,2021-03-02 ,2048
2937,778,2017-05-01 ,1
2938,778,2017-05-01 ,2
2939,778,2017-05-01 ,4
2940,778,2018-06-30 ,8
2941,778,2013-08-01 ,16
2942,778,2017-06-01 ,32
2943,778,2017-05-01 ,64
2944,778,2017-05-01 ,128
2945,778,,512
2946,778,,2048
2947,779,2017-05-01 ,1
2948,779,2017-05-01 ,2
2949,779,2017-05-01 ,4
2950,779,2019-12-01 ,8
2951,779,2013-08-01 ,16
2952,779,2017-07-01 ,32
2953,779,2016-02-29 ,256
2954,779,2017-05-31 ,1024
2955,779,2020-03-16 ,2048
2956,780,2017-05-01 ,1
2957,780,2017-05-01 ,2
2958,780,2017-05-01 ,4
2959,780,2020-12-01 ,8
2960,780,2016-05-26 ,16
2961,780,2017-03-10 ,32
2962,780,2017-05-01 ,128
2963,780,2017-03-08 ,256
2964,780,2021-03-02 ,2048
2965,781,2017-05-01 ,1
2966,781,2017-05-01 ,2
2967,781,2017-05-01 ,4
2968,781,2020-12-01 ,8
2969,781,2016-10-24 ,16
2970,781,2018-01-31 ,32
2971,781,2013-03-06 ,128
2972,781,2021-03-02 ,2048
2973,782,2017-07-01 ,1
2974,782,2017-07-01 ,2
2975,782,2017-07-10 ,4
2976,782,2019-12-01 ,8
2977,782,2018-01-29 ,128
2978,782,2020-04-27 ,2048
