rownames,macro_budget_id,year,amount,comment,project_id,accounting_amount
1,6157,2014,33200,,240,0
2,6158,2015,33200,,240,0
3,1493735,2016,15400,,566,0
4,11347718,2015,2944.72,,387,2944.72
5,34465000,2013,178318.63,,192,178318.63
6,34465049,2013,12433,,75,12433
7,34465051,2013,25542.79,,201,25542.79
8,34465058,2013,6640,,9,6640
9,34465059,2013,7885,,181,7885
10,34465060,2013,8549,,109,8549
11,34465061,2013,3320,,158,3320
12,34465073,2013,46587.16,,146,46587.16
13,34465076,2013,20425.47,,52,20425.47
14,34465093,2013,233242.5,,212,233242.5
15,34465094,2013,35196.47,,235,35196.47
16,34465095,2013,6860,,172,6860
17,34465102,2013,2504.41,,78,2504.41
18,34465103,2013,33976.4,,218,33976.4
19,34465114,2013,4150,,318,4150
20,34465115,2013,23032.5,,126,23032.5
21,34465128,2013,22825,,129,22825
22,34465132,2013,36105,,155,36105
23,34465133,2013,46098.64,,86,46098.64
24,34465144,2013,27192.16,,6,27192.16
25,34465160,2013,4357.5,,98,4357.5
26,34465170,2013,830,,298,830
27,34465180,2013,2490,,167,2490
28,34465215,2013,45958.7,,27,45958.7
29,34465219,2013,6225,,127,6225
30,34465249,2013,63473.5,,64,63473.5
31,34465260,2013,18169.65,,207,18169.65
32,34465272,2013,1106,,7,1106
33,34465273,2013,173292.72,,193,173292.72
34,34465277,2013,48970,,150,48970
35,34465278,2013,14502.46,,1,14502.46
36,34465279,2013,11373.16,,24,11373.16
37,34465305,2013,16392.5,,187,16392.5
38,34465309,2013,9960,,233,9960
39,34465313,2013,54758.38,,18,54758.38
40,34465348,2013,28508.51,,204,28508.51
41,34465349,2013,31781.57,,110,31781.57
42,34465350,2013,41157.54,,10,41157.54
43,34465351,2013,31125,,133,31125
44,34465352,2013,17430,,61,17430
45,34465379,2013,20750,,147,20750
46,34465393,2013,25624.3,,165,25624.3
47,34465416,2013,80931.58,,125,80931.58
48,34465418,2013,16185,,219,16185
49,34465426,2013,11021.88,,19,11021.88
50,34465442,2013,18348.61,,25,18348.61
51,34465443,2013,11620,,271,11620
52,34465454,2013,27390,,105,27390
53,34465455,2013,8300,,179,8300
54,34465456,2013,830,,205,830
55,34465457,2013,6426.24,,85,6426.24
56,34465467,2013,48347.5,,62,48347.5
57,34465468,2013,9545,,42,9545
58,34465476,2013,52497.5,,56,52497.5
59,34465477,2013,46778.25,,199,46778.25
60,34465489,2013,79713.83,,116,79713.83
61,34465491,2013,9215,,139,9215
62,34465493,2013,14940,,162,14940
63,34465523,2013,93339.83,,202,93339.83
64,34465541,2013,38995.69,,16,38995.69
65,34465542,2013,7885,,182,7885
66,34465572,2013,4565,,145,4565
67,34465586,2013,20335,,71,20335
68,34465593,2013,2490,,117,2490
69,34465594,2013,9694.38,,140,9694.38
70,34465603,2013,10687.6,,31,10687.6
71,34465619,2013,9130,,226,9130
72,34465629,2013,21086.85,,177,21086.85
73,34465630,2013,1452.5,,154,1452.5
74,34465631,2013,5810,,203,5810
75,34465632,2013,13280,,134,13280
76,34465635,2013,60271.82,,11,60271.82
77,34465640,2013,21165,,111,21165
78,34465676,2013,9130,,166,9130
79,34465700,2013,6758.38,,20,6758.38
80,34465701,2013,456383.31,,68,456383.31
81,34465702,2013,32428.13,,80,32428.13
82,34465703,2013,48610.48,,28,48610.48
83,34465739,2013,3411.65,,206,3411.65
84,34465740,2013,31955,,157,31955
85,34465749,2013,33967.73,,8,33967.73
86,34465761,2013,42986.28,,194,42986.28
87,34465762,2013,4980,,151,4980
88,34465772,2014,0,,355,0
89,34465781,2013,22141.63,,215,22141.63
90,34465805,2014,0,,138,0
91,34465806,2013,8715,,138,8715
92,34465881,2013,34859.92,,66,34859.92
93,34465882,2014,0,,66,0
94,34465950,2014,0,,190,0
95,34465968,2014,0,,307,0
96,34466072,2013,20262.85,,141,20262.85
97,34466073,2014,0,,141,0
98,34466092,2014,0,,310,0
99,34466261,2014,0,,331,0
100,34466371,2014,0,,332,0
101,34466402,2013,2490,,183,2490
102,34466403,2014,0,,183,0
103,34466404,2013,23920.72,,160,23920.72
104,34466405,2014,0,,160,0
105,34466440,2013,8406.38,,312,8406.38
106,34466441,2014,0,,312,0
107,34466525,2014,217.97,,261,217.97
108,34466530,2014,16379,,378,16379
109,34466549,2013,2075,,92,2075
110,34466550,2014,50,,92,50
111,34466566,2014,15562.5,,384,15562.5
112,34466567,2013,4150,,161,4150
113,34466568,2014,1245,,161,1245
114,34466580,2014,4980,,29,4980
115,34466581,2013,27714.5,,29,27714.5
116,34466582,2013,8540.83,,315,8540.83
117,34466583,2014,14729.5,,315,14729.5
118,34466602,2014,62619.87,,344,62619.87
119,34466622,2014,30887,,338,30887
120,34466627,2013,59248.9,,195,59248.9
121,34466628,2014,0,,195,0
122,34466630,2014,4552.44,,301,4552.44
123,34466633,2013,43542.28,,3,43542.28
124,34466634,2014,6887.5,,3,6887.5
125,34466635,2013,16600,,152,16600
126,34466636,2014,13695,,152,13695
127,34466654,2013,16392.5,,72,16392.5
128,34466655,2014,7368.6,,72,7368.6
129,34466666,2014,168730.71,,258,168730.71
130,34466667,2014,40820.75,,335,40820.75
131,34466668,2014,36356.11,,281,36356.11
132,34466682,2014,1735.8,,32,1735.8
133,34466683,2013,32100.74,,32,32100.74
134,34466684,2014,21008.14,,364,21008.14
135,34466685,2014,0,,327,0
136,34466698,2014,28097.65,,321,28097.65
137,34466700,2013,31668.8,,26,31668.8
138,34466701,2014,7470,,26,7470
139,34466703,2013,1245,,12,1245
140,34466704,2014,2490,,12,2490
141,34466728,2014,7470,,398,7470
142,34466729,2014,506.41,,304,506.41
143,34466763,2013,13280,,149,13280
144,34466764,2014,12450,,149,12450
145,34466787,2014,0,,330,0
146,34466791,2014,2075,,236,2075
147,34466792,2013,8300,,236,8300
148,34466808,2014,4150,,184,4150
149,34466809,2013,13268.02,,184,13268.02
150,34466810,2014,7470,,422,7470
151,34466825,2014,94.17,,21,94.17
152,34466826,2013,7050.12,,21,7050.12
153,34466831,2014,37907.24,,322,37907.24
154,34466870,2014,67706.73,,87,67706.73
155,34466871,2013,169566.31,,87,169566.31
156,34466882,2014,11777.1,,399,11777.1
157,34466899,2014,0,,356,0
158,34466939,2014,38171.59,,279,38171.59
159,34466943,2014,4150,,362,4150
160,34466944,2014,4150,,373,4150
161,34466955,2014,1245,,176,1245
162,34466956,2013,415,,176,415
163,34466973,2014,11025,,84,11025
164,34466974,2013,42344.07,,84,42344.07
165,34466975,2014,76,,227,76
166,34466976,2013,17467.05,,227,17467.05
167,34466980,2014,2075,,153,2075
168,34466981,2013,7328.57,,153,7328.57
169,34467005,2014,2490,,90,2490
170,34467006,2013,19117.5,,90,19117.5
171,34467035,2014,400,,96,400
172,34467036,2013,1037.5,,96,1037.5
173,34467056,2014,19920,,305,19920
174,34467057,2014,12657.5,,311,12657.5
175,34467058,2014,34000.01,,334,34000.01
176,34467063,2014,9297.1,,234,9297.1
177,34467064,2013,10123.75,,234,10123.75
178,34467067,2014,14110,,357,14110
179,34467076,2014,28286.9,,328,28286.9
180,34467085,2014,6032.96,,365,6032.96
181,34467123,2013,830,,228,830
182,34467124,2014,107.52,,228,107.52
183,34467142,2014,33447.19,,385,33447.19
184,34467157,2014,2075,,148,2075
185,34467158,2013,14110,,148,14110
186,34467171,2014,2621.88,,454,2621.88
187,34467173,2014,18260,,354,18260
188,34467177,2014,1245,,185,1245
189,34467191,2014,4150,,314,4150
190,34467192,2014,51701.53,,371,51701.53
191,34467193,2014,2075,,122,2075
192,34467194,2013,3397.74,,122,3397.74
193,34467196,2014,3320,,22,3320
194,34467197,2013,80.13,,22,80.13
195,34467210,2013,16600,,108,16600
196,34467211,2014,2490,,108,2490
197,34467221,2014,4409.8,,33,4409.8
198,34467222,2013,25963.04,,33,25963.04
199,34467228,2014,4471.87,,88,4471.87
200,34467229,2013,26732.28,,88,26732.28
201,34467241,2014,4980,,102,4980
202,34467242,2013,622.5,,102,622.5
203,34467245,2014,68372.83,,302,68372.83
204,34467246,2013,18771.19,,302,18771.19
205,34467247,2014,21350.33,,351,21350.33
206,34467276,2013,4981.95,,245,4981.95
207,34467303,2013,18675,,186,18675
208,34467304,2014,7082,,186,7082
209,34467309,2014,175370.77,,280,175370.77
210,34467311,2013,23081.82,,17,23081.82
211,34467312,2014,8715,,17,8715
212,34467319,2013,7702.78,,217,7702.78
213,34467320,2014,63676.87,,217,63676.87
214,34467348,2013,25151.54,,34,25151.54
215,34467349,2014,4150,,34,4150
216,34467370,2014,1660,,352,1660
217,34467371,2014,3320,,289,3320
218,34467372,2014,33782.93,,389,33782.93
219,34467397,2014,4150,,214,4150
220,34467398,2013,33161.35,,214,33161.35
221,34467399,2013,18314.58,,120,18314.58
222,34467400,2014,3132.18,,120,3132.18
223,34467405,2014,114.18,,383,114.18
224,34467409,2014,105183.73,,260,105183.73
225,34467410,2013,18587.61,,260,18587.61
226,34467424,2013,2670.3,,220,2670.3
227,34467425,2014,7055,,220,7055
228,34467426,2014,17798.51,,114,17798.51
229,34467427,2013,23584.45,,114,23584.45
230,34467449,2014,7136.55,,174,7136.55
231,34467450,2013,11843.96,,174,11843.96
232,34467451,2014,22607.86,,320,22607.86
233,34467459,2014,8583.58,,131,8583.58
234,34467460,2013,46345.33,,131,46345.33
235,34467476,2013,52526.12,,14,52526.12
236,34467477,2014,50478.75,,14,50478.75
237,34467487,2013,9169.47,,137,9169.47
238,34467488,2014,4150,,137,4150
239,34467500,2014,5810,,300,5810
240,34467504,2014,21580,,343,21580
241,34468764,2014,830,,347,830
242,34469063,2014,90049.45,,4,90049.45
243,34469064,2013,105410,,4,105410
244,34469065,2013,1452.5,,5,1452.5
245,34469068,2013,19667.64,,15,19667.64
246,34469069,2015,6133.28,,15,6133.28
247,34469070,2014,4080.77,,15,4080.77
248,34469075,2013,33008.65,,30,33008.65
249,34469076,2014,55552.68,,30,55552.68
250,34469077,2015,0,,30,0
251,34469078,2014,2905,,35,2905
252,34469079,2013,4150,,35,4150
253,34469100,2015,1260.61,,41,1260.61
254,34469101,2013,31947.3,,41,31947.3
255,34469102,2014,36895.19,,41,36895.19
256,34469103,2014,14398.73,,43,14398.73
257,34469104,2013,24780.37,,43,24780.37
258,34469190,2014,2490,,57,2490
259,34469191,2013,8715,,57,8715
260,34469192,2013,4150,,58,4150
261,34469193,2014,5395,,58,5395
262,34469194,2013,7470,,59,7470
263,34469195,2014,6640,,59,6640
264,34469196,2013,12450,,60,12450
265,34469197,2014,12450,,60,12450
266,34469198,2014,6640,,63,6640
267,34469199,2013,5810,,63,5810
268,34469203,2013,133743.99,,67,133743.99
269,34469204,2015,33454.5,,67,33454.5
270,34469205,2014,154957.43,,67,154957.43
271,34469206,2014,430170.29,,73,430170.29
272,34469207,2015,52346.62,,73,52346.62
273,34469208,2013,196262.73,,73,196262.73
274,34469213,2014,78354.99,,76,78354.99
275,34469214,2013,245788.51,,76,245788.51
276,34469215,2015,0,,76,0
277,34469239,2015,1897,,91,1897
278,34469240,2014,65362.37,,91,65362.37
279,34469241,2013,28507.72,,91,28507.72
280,34469254,2013,5602.5,,95,5602.5
281,34469255,2014,2425.5,,95,2425.5
282,34469256,2014,46246.08,,97,46246.08
283,34469257,2015,13292.82,,97,13292.82
284,34469258,2013,118286.67,,97,118286.67
285,34469261,2014,74734.28,,100,74734.28
286,34469262,2015,37074.41,,100,37074.41
287,34469263,2013,89106.96,,100,89106.96
288,34469264,2014,7885,,101,7885
289,34469265,2013,16010.98,,101,16010.98
290,34469266,2015,2967.95,,101,2967.95
291,34469267,2015,300,,103,300
292,34469268,2013,29123.66,,103,29123.66
293,34469269,2014,7470,,103,7470
294,34469274,2014,109864.49,,106,109864.49
295,34469275,2015,0,,106,0
296,34469276,2013,164196.56,,106,164196.56
297,34469277,2014,70194.35,,107,70194.35
298,34469278,2015,293.1,,107,293.1
299,34469279,2013,9752.5,,107,9752.5
300,34469280,2014,9149.2,,112,9149.2
301,34469281,2015,0,,112,0
302,34469282,2013,9960,,112,9960
303,34469294,2013,92045.51,,119,92045.51
304,34469295,2014,21167.44,,119,21167.44
305,34469305,2014,12450,,124,12450
306,34469306,2013,10375,,124,10375
307,34469315,2015,995.67,,132,995.67
308,34469316,2013,48778.7,,132,48778.7
309,34469317,2014,16698.59,,132,16698.59
310,34469318,2014,26560,,135,26560
311,34469319,2013,24900,,135,24900
312,34469320,2015,1514.14,,135,1514.14
313,34469328,2013,25488.4,,142,25488.4
314,34469329,2015,248.95,,142,248.95
315,34469330,2014,53359.85,,142,53359.85
316,34469334,2013,38740.93,,144,38740.93
317,34469335,2014,0,,144,0
318,34469340,2014,7055,,159,7055
319,34469341,2013,30505.31,,159,30505.31
320,34469351,2014,12450,,171,12450
321,34469352,2013,28676.97,,171,28676.97
322,34469353,2014,23880,,173,23880
323,34469354,2015,1114.78,,173,1114.78
324,34469355,2013,33507.45,,173,33507.45
325,34469359,2014,19502.27,,188,19502.27
326,34469360,2015,3398.98,,188,3398.98
327,34469361,2013,29964.4,,188,29964.4
328,34469376,2014,0,,197,0
329,34469377,2015,0,,197,0
330,34469396,2014,12035,,213,12035
331,34469397,2013,29076.63,,213,29076.63
332,34469398,2015,19773.02,,213,19773.02
333,34469405,2013,4565,,221,4565
334,34469406,2014,4150,,221,4150
335,34469410,2013,6754.7,,223,6754.7
336,34469411,2014,12865,,223,12865
337,34469421,2014,25404.82,,225,25404.82
338,34469422,2013,42816.19,,225,42816.19
339,34469429,2013,687.66,,230,687.66
340,34469430,2014,-313.66,,230,-313.66
341,34469435,2014,41915,,232,41915
342,34469436,2015,14972.22,,232,14972.22
343,34469437,2013,38180,,232,38180
344,34469438,2014,43451.43,,239,43451.43
345,34469439,2014,7470,,241,7470
346,34469440,2015,0,,241,0
347,34469441,2014,33200,,242,33200
348,34469442,2014,37142.5,,244,37142.5
349,34469443,2015,427.4,,246,427.4
350,34469444,2013,523.84,,246,523.84
351,34469464,2015,0,,255,0
352,34469465,2014,78002.27,,255,78002.27
353,34469483,2014,42710.68,,273,42710.68
354,34469487,2015,2921.38,,287,2921.38
355,34469488,2013,985.46,,287,985.46
356,34469489,2014,39257.8,,287,39257.8
357,34469490,2014,2490,,288,2490
358,34469491,2014,415,,293,415
359,34469492,2014,9262,,295,9262
360,34469500,2015,3358.82,,297,3358.82
361,34469501,2014,27092.78,,297,27092.78
362,34469502,2014,4150,,299,4150
363,34469503,2015,1257.35,,306,1257.35
364,34469504,2014,23240,,308,23240
365,34469505,2015,16631.19,,308,16631.19
366,34469506,2014,4150,,309,4150
367,34469523,2014,22862.55,,319,22862.55
368,34469550,2014,0,,326,0
369,34469551,2015,0,,326,0
370,34469554,2015,0,,336,0
371,34469555,2014,0,,336,0
372,34469556,2015,1037.39,,337,1037.39
373,34469557,2014,7698.67,,337,7698.67
374,34469558,2014,57195.17,,339,57195.17
375,34469559,2015,2062.32,,339,2062.32
376,34469560,2014,43182.33,,340,43182.33
377,34469561,2015,23.5,,340,23.5
378,34469562,2014,13842.2,,342,13842.2
379,34469563,2015,1869.05,,345,1869.05
380,34469564,2014,14940,,345,14940
381,34469565,2015,22225.24,,346,22225.24
382,34469566,2014,14525,,346,14525
383,34469567,2015,10581.75,,348,10581.75
384,34469568,2014,15317.52,,348,15317.52
385,34469569,2014,0,,349,0
386,34469570,2014,8715,,350,8715
387,34469571,2015,26330.44,,353,26330.44
388,34469572,2014,85135.8,,353,85135.8
389,34469592,2015,7482.29,,366,7482.29
390,34469593,2014,1660,,366,1660
391,34469594,2014,1660,,368,1660
392,34469598,2014,29880,,370,29880
393,34469599,2014,1660,,372,1660
394,34469600,2015,0,,374,0
395,34469601,2014,58436.28,,375,58436.28
396,34469602,2015,187.99,,375,187.99
397,34469603,2014,1583.75,,376,1583.75
398,34469604,2015,717.82,,376,717.82
399,34469605,2014,82317.6,,377,82317.6
400,34469606,2015,123.39,,377,123.39
401,34469607,2015,897.76,,379,897.76
402,34469608,2014,48038.54,,379,48038.54
403,34469612,2014,11620,,381,11620
404,34469613,2015,2944.72,,381,2944.72
405,34469614,2015,2180.96,,386,2180.96
406,34469615,2014,24728.9,,386,24728.9
407,34469619,2015,9128.11,,390,9128.11
408,34469620,2014,42905.24,,390,42905.24
409,34469621,2014,55944.76,,392,55944.76
410,34469622,2015,1157.55,,392,1157.55
411,34469623,2015,509.37,,393,509.37
412,34469624,2014,8300,,393,8300
413,34469625,2014,11234.62,,394,11234.62
414,34469626,2015,769.53,,394,769.53
415,34469627,2015,870.93,,395,870.93
416,34469628,2014,23372.32,,395,23372.32
417,34469629,2015,1000.48,,397,1000.48
418,34469630,2014,362.94,,397,362.94
419,34469631,2014,1660,,400,1660
420,34469638,2015,69,,402,69
421,34469639,2014,18849.36,,402,18849.36
422,34469653,2015,0,,412,0
423,34469654,2014,18315.18,,412,18315.18
424,34469660,2014,1660,,414,1660
425,34469661,2014,14412.98,,415,14412.98
426,34469662,2014,2917.35,,416,2917.35
427,34469663,2015,11573.26,,418,11573.26
428,34469664,2014,15770,,418,15770
429,34469665,2014,3320,,419,3320
430,34469666,2015,26346.01,,420,26346.01
431,34469667,2014,15403.83,,420,15403.83
432,34469668,2015,1036.21,,421,1036.21
433,34469669,2014,30421.67,,421,30421.67
434,34469683,2015,3216.28,,428,3216.28
435,34469690,2015,0,,430,0
436,34469691,2015,132793.87,,432,132793.87
437,34469692,2015,96597.53,,433,96597.53
438,34469693,2015,3167.25,,434,3167.25
439,34469694,2015,1877.83,,435,1877.83
440,34469695,2015,1266.66,,436,1266.66
441,34469696,2014,26577.5,,437,26577.5
442,34469697,2015,23805.27,,437,23805.27
443,34469716,2015,2719.96,,442,2719.96
444,34469720,2015,214.49,,444,214.49
445,34469721,2014,14759.62,,444,14759.62
446,34469722,2015,1799.42,,445,1799.42
447,34469729,2015,1301.74,,448,1301.74
448,34469731,2015,324.77,,451,324.77
449,34469732,2015,0,,453,0
450,34469733,2015,0,,455,0
451,34469734,2015,1039.08,,456,1039.08
452,34469739,2015,396.39,,458,396.39
453,34469740,2015,0,,460,0
454,34469749,2015,776.09,,467,776.09
455,34469751,2015,24074.01,,470,24074.01
456,34469752,2015,1403.33,,471,1403.33
457,34469753,2015,38.08,,473,38.08
458,34469756,2015,24201.8,,477,24201.8
459,34469758,2015,5137.94,,479,5137.94
460,34469767,2015,8900,,483,8900
461,34469768,2015,1960.32,,484,1960.32
462,34469769,2015,7962.24,,486,7962.24
463,34469800,2015,17251.77,,496,17251.77
464,34469813,2015,1171.14,,501,1171.14
465,34469822,2015,1003.83,,505,1003.83
466,34469827,2015,3194.85,,510,3194.85
467,34469833,2015,43524.32,,512,43524.32
468,34469838,2015,0,,514,0
469,34469839,2015,2433.33,,516,2433.33
470,34469848,2015,2555.78,,520,2555.78
471,34469856,2015,27316.21,,525,27316.21
472,34469865,2015,18972.61,,529,18972.61
473,34469872,2015,3417.2,,533,3417.2
474,34469883,2015,20167.67,,537,20167.67
475,34469884,2015,2296.52,,538,2296.52
476,34469885,2015,1026.5,,539,1026.5
477,34469891,2015,20575,,543,20575
478,34469894,2015,2762.36,,545,2762.36
479,34469900,2015,3312.86,,567,3312.86
480,34472695,2014,13280,,13,13280
481,34472696,2013,4150,,13,4150
482,34472813,2013,92488.58,,79,92488.58
483,34472814,2014,15147.5,,79,15147.5
484,34472815,2015,0,,79,0
485,34472821,2016,1204.07,,82,1204.07
486,34472822,2015,106.99,,82,106.99
487,34472823,2013,18675,,82,18675
488,34472824,2014,8922.5,,82,8922.5
489,34472844,2014,0,,99,0
490,34472845,2013,-1676.7,,99,-1676.7
491,34472846,2015,8960.08,,104,8960.08
492,34472847,2016,55.89,,104,55.89
493,34472848,2014,57876.97,,104,57876.97
494,34472849,2013,67053.68,,104,67053.68
495,34472861,2015,0,,121,0
496,34472862,2013,4728.34,,121,4728.34
497,34472863,2014,8570,,121,8570
498,34472885,2015,15791.89,,143,15791.89
499,34472886,2013,37507.63,,143,37507.63
500,34472887,2016,15,,143,15
501,34472904,2014,1245,,189,1245
502,34472905,2013,9960,,189,9960
503,34472979,2015,127.57,,257,127.57
504,34472980,2014,14217.52,,257,14217.52
505,34472994,2015,0,,283,0
506,34472995,2016,3680.86,,283,3680.86
507,34472996,2014,0,,283,0
508,34473046,2015,0,,333,0
509,34473047,2014,0,,333,0
510,34473070,2015,5112.09,,380,5112.09
511,34473071,2014,76058.35,,380,76058.35
512,34473072,2016,304.5,,380,304.5
513,34473073,2016,103.25,,388,103.25
514,34473074,2014,58947.63,,388,58947.63
515,34473075,2015,16791.09,,388,16791.09
516,34473100,2015,0,,423,0
517,34473101,2016,704.12,,423,704.12
518,34473103,2016,2026.03,,425,2026.03
519,34473104,2014,5810,,425,5810
520,34473105,2015,7015.43,,425,7015.43
521,34473106,2015,0,,426,0
522,34473107,2016,1181.41,,426,1181.41
523,34473158,2015,28699.65,,469,28699.65
524,34473159,2016,5454.44,,475,5454.44
525,34473160,2015,4799.99,,475,4799.99
526,34473180,2015,4577.69,,491,4577.69
527,34473181,2016,5032.49,,491,5032.49
528,34473212,2016,159,,502,159
529,34473213,2015,2662.75,,502,2662.75
530,34473240,2015,169.4,,519,169.4
531,34473248,2016,1384.39,,526,1384.39
532,34473249,2015,13079.28,,526,13079.28
533,34473265,2015,0,,535,0
534,34473266,2016,9515.99,,535,9515.99
535,34473276,2016,0,,542,0
536,34473277,2015,3752.27,,544,3752.27
537,34473278,2016,9988.26,,544,9988.26
538,34473279,2016,1285.22,,547,1285.22
539,34473280,2015,24030.54,,547,24030.54
540,34473287,2015,1478.25,,550,1478.25
541,34473288,2016,12242.16,,550,12242.16
542,34473290,2016,135753.76,,552,135753.76
543,34473291,2016,2304.5,,553,2304.5
544,34473292,2016,56193.14,,554,56193.14
545,34473293,2016,126420.89,,555,126420.89
546,34473294,2016,56530.43,,556,56530.43
547,34473295,2016,4017.44,,557,4017.44
548,34473423,2016,8304.54,,604,8304.54
549,34473429,2016,0,,607,0
550,34473430,2016,345.6,,608,345.6
551,34473431,2016,1988.21,,609,1988.21
552,34473452,2016,0,,617,0
553,34473454,2015,1000.26,,619,1000.26
554,34473455,2016,105,,619,105
555,34473462,2016,21448.44,,623,21448.44
556,34473466,2016,4001.24,,626,4001.24
557,34473470,2016,5222.07,,628,5222.07
558,34473476,2016,12436.53,,631,12436.53
559,34473477,2016,16210.79,,632,16210.79
560,34473478,2016,15,,633,15
561,34473505,2016,2162.66,,646,2162.66
562,34473506,2016,15398.86,,647,15398.86
563,34473507,2016,8767.41,,648,8767.41
564,34473510,2016,31170.73,,650,31170.73
565,34473521,2016,440.3,,656,440.3
566,34473524,2016,1691.63,,659,1691.63
567,34473525,2016,1170.81,,660,1170.81
568,34473540,2016,1228.87,,667,1228.87
569,34473547,2016,13776.63,,671,13776.63
570,34473776,2014,120094.94,,74,120094.94
571,34473777,2016,5611.3,,74,5611.3
572,34473778,2015,38209.7,,74,38209.7
573,34473779,2013,359908.24,,74,359908.24
574,34473836,2016,235.39,,156,235.39
575,34473837,2014,93078.9,,156,93078.9
576,34473838,2015,776.08,,156,776.08
577,34473839,2013,19087.8,,156,19087.8
578,34473901,2014,4150,,247,4150
579,34473902,2013,12063.72,,247,12063.72
580,34474012,2015,0,,403,0
581,34474016,2015,0,,407,0
582,34474017,2015,9308.03,,408,9308.03
583,34474018,2015,0,,409,0
584,34474019,2015,8159.32,,410,8159.32
585,34474030,2015,0,,424,0
586,34474081,2015,1160.66,,478,1160.66
587,34474131,2016,0,,504,0
588,34474132,2015,0,,504,0
589,34474133,2016,708.56,,506,708.56
590,34474134,2015,5129.52,,506,5129.52
591,34474135,2016,508.63,,507,508.63
592,34474136,2015,2125.68,,507,2125.68
593,34475089,2016,28347.78,,562,28347.78
594,34475201,2016,0,,606,0
595,34475223,2016,4637.41,,620,4637.41
596,34475320,2016,1829.83,,682,1829.83
597,34476468,2017,0,,687,0
598,34476469,2016,0,,687,0
599,34476488,2016,53220,,524,53220
600,34476489,2015,0,,524,0
601,34476492,2016,200,,115,200
602,34476493,2015,5416.89,,115,5416.89
603,34476494,2013,29631.63,,115,29631.63
604,34476495,2017,400,,115,400
605,34476496,2014,14213.08,,115,14213.08
606,34476511,2017,0,,670,0
607,34476512,2016,1933.07,,670,1933.07
608,34476532,2017,2822.86,,762,2822.86
609,34476533,2013,43796.3,,169,43796.3
610,34476534,2015,0,,169,0
611,34476535,2014,25525.1,,169,25525.1
612,34476545,2016,1216.52,,716,1216.52
613,34476546,2017,650,,716,650
614,34476547,2017,141687.93,,699,141687.93
615,34476568,2017,776.76,,773,776.76
616,34476577,2016,14684.65,,530,14684.65
617,34476578,2015,35995.22,,530,35995.22
618,34476579,2017,151.86,,530,151.86
619,34476581,2013,32337.09,,89,32337.09
620,34476582,2015,1120.72,,89,1120.72
621,34476583,2017,1694.03,,89,1694.03
622,34476584,2014,16250.86,,89,16250.86
623,34476587,2017,2041.63,,742,2041.63
624,34476588,2017,0,,693,0
625,34476589,2016,1069.06,,693,1069.06
626,34476590,2017,0,,785,0
627,34476603,2017,0,,736,0
628,34476614,2017,2709.19,,753,2709.19
629,34476615,2017,5084.41,,719,5084.41
630,34476695,2016,17635.73,,596,17635.73
631,34476696,2017,15847.57,,596,15847.57
632,34476699,2016,12072.1,,447,12072.1
633,34476700,2015,286605.26,,447,286605.26
634,34476701,2017,90,,447,90
635,34476718,2016,3134.84,,639,3134.84
636,34476719,2017,915.59,,639,915.59
637,34476726,2017,1193.87,,739,1193.87
638,34476727,2014,0,,198,0
639,34476735,2016,1389.22,,499,1389.22
640,34476736,2015,7161.04,,499,7161.04
641,34476737,2017,0,,499,0
642,34476755,2014,22202.5,,313,22202.5
643,34476756,2016,808.06,,313,808.06
644,34476757,2015,1908.61,,313,1908.61
645,34476758,2017,2974.2,,313,2974.2
646,34476767,2017,3525.4,,768,3525.4
647,34476768,2016,1286,,668,1286
648,34476769,2017,404.2,,668,404.2
649,34476775,2017,0,,814,0
650,34476781,2017,0,,771,0
651,34476805,2016,0,,81,0
652,34476806,2017,1566,,81,1566
653,34476807,2015,2950.98,,81,2950.98
654,34476808,2014,17430,,81,17430
655,34476809,2013,18997.88,,81,18997.88
656,34476814,2017,1236.32,,697,1236.32
657,34476820,2016,4898.13,,654,4898.13
658,34476821,2017,1175.31,,654,1175.31
659,34476830,2017,19549.28,,599,19549.28
660,34476835,2014,15355,,256,15355
661,34476836,2015,188,,256,188
662,34476848,2016,0,,634,0
663,34476864,2016,47.86,,591,47.86
664,34476865,2017,0,,591,0
665,34476875,2016,9534.94,,571,9534.94
666,34476876,2017,31192.25,,571,31192.25
667,34476879,2017,23.09,,757,23.09
668,34476920,2014,33615,,316,33615
669,34476921,2013,4150,,316,4150
670,34476922,2017,0,,316,0
671,34476938,2016,1757.34,,565,1757.34
672,34476939,2017,4529.27,,565,4529.27
673,34476942,2016,0,,665,0
674,34476943,2017,1605.63,,665,1605.63
675,34476944,2016,50.8,,439,50.8
676,34476945,2015,194,,439,194
677,34476946,2017,505,,439,505
678,34476947,2016,1052.04,,582,1052.04
679,34476948,2017,0,,582,0
680,34476949,2017,0,,488,0
681,34476950,2015,3543.28,,488,3543.28
682,34476951,2016,978.18,,488,978.18
683,34476972,2016,2551.59,,625,2551.59
684,34476973,2015,4880.68,,625,4880.68
685,34476974,2017,25,,625,25
686,34476981,2017,118.21,,651,118.21
687,34476986,2017,13080.2,,751,13080.2
688,34476987,2017,2047.68,,800,2047.68
689,34476988,2017,123236.82,,694,123236.82
690,34477008,2016,3616.15,,737,3616.15
691,34477009,2017,11933.64,,737,11933.64
692,34477028,2017,4029.94,,760,4029.94
693,34477029,2017,810.25,,497,810.25
694,34477030,2016,0,,497,0
695,34477031,2015,0,,497,0
