rownames,session_id,collaborator_id,event_id,event_start_date,event_type,SalaireMois,ETP01,ETP02,ETP03,ETP04,ETP05,ETP06,ETP07,ETP08,ETP09,ETP10,ETP11,ETP12,ETP,Salaire13,PrimePrecarite,CongesCDD,ChargesSocialesPourcent,CoutTotalAnnuel,user_comments,comments,credte,upduser_id,PrecariteActive
587,5,61,0,2014-01-01,DefaultPeriod,2548.09,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.608,49413.79,,,2014-04-17 ,60,0
588,5,62,0,2014-01-01,DefaultPeriod,2727.06,1,1,1,1,1,1,1,1,1,1,1,1,1,2740.69,0,0,0.608,57291.48,,,2014-04-17 ,60,0
589,5,63,0,2014-01-01,DefaultPeriod,2727.06,1,1,1,1,1,1,1,1,1,1,1,1,1,2740.69,0,0,0.608,57291.48,,,2014-04-17 ,60,0
590,5,64,0,2014-04-01,DefaultPeriod,3568.5118,0,0,0,1,1,1,1,1,1,1,1,1,0.75,2694.23,0,0,0.608,56320.12,,,2014-04-17 ,60,0
591,5,4,2,2014-08-01,Maternity,2104.4093,0,0,0,0,0,0,0,1,1,1,1,1,0.42,885.61,0,0,0.608,18512.71,,,2014-04-17 ,60,0
592,5,45,3,2014-01-02,Sick,2651.812,1,1,1,1,1,1,0,0,0,0,0,0,0.5,1325.91,0,0,0.608,27716.74,Ne pas compter dans la capacité à faire et ijss,,2014-04-17 ,60,0
593,5,2,0,2014-01-01,DefaultPeriod,3568.51,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.46,1643,2135.9,2659.43,0.608,42056.19,,,2014-06-02 ,60,1
594,5,3,0,2014-01-01,DefaultPeriod,4017.79,1,1,1,1,1,1,1,1,1,1,1,1,1,4037.88,0,0,0.608,84407.83,,,2014-06-02 ,60,0
595,5,4,0,2014-01-01,DefaultPeriod,4573.21,1,1,1,1,1,1,1,1,1,1,1,1,1,4596.08,0,0,0.608,96076.38,,,2014-06-02 ,60,0
596,5,9,0,2014-01-01,DefaultPeriod,4373.75,1,1,1,1,1,1,1,1,1,1,1,1,1,4395.62,0,0,0.608,91886.02,,,2014-06-02 ,60,0
597,5,10,0,2014-01-01,DefaultPeriod,3861.78,1,1,1,1,1,1,1,1,1,1,1,1,1,3881.09,5045.42,6282.1,0.608,99344.94,,,2014-06-02 ,60,1
598,5,11,0,2014-01-01,DefaultPeriod,4203.91,1,1,1,1,1,1,1,1,1,1,1,1,1,4224.93,0,0,0.608,88317.92,,,2014-06-02 ,60,0
599,5,16,0,2014-01-01,DefaultPeriod,2929.28,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,2355.14,0,0,0.608,49231.86,,,2014-06-02 ,60,0
600,5,17,0,2014-01-01,DefaultPeriod,4203.91,1,1,1,1,1,1,1,1,1,1,1,0,0.92,3871.1,0,0,0.608,80921.49,,,2014-06-02 ,60,0
601,5,17,0,2014-12-01,Promotion,4287.99,0,0,0,0,0,0,0,0,0,0,0,1,0.08,360.91,0,0,0.608,7544.38,,,2014-06-02 ,60,0
602,5,18,0,2014-01-01,DefaultPeriod,4757.97,1,1,1,1,1,1,1,1,1,1,1,1,1,4781.76,0,0,0.608,99957.91,,,2014-06-02 ,60,0
603,5,19,0,2014-01-01,DefaultPeriod,6458.45,1,1,1,1,1,1,1,1,1,1,1,1,1,6490.74,0,0,0.608,135682.48,,,2014-06-02 ,60,0
604,5,20,0,2014-01-01,DefaultPeriod,4017.79,1,1,1,1,1,1,1,1,1,1,1,1,1,4037.88,0,0,0.608,84407.83,,,2014-06-02 ,60,0
605,5,21,0,2014-01-01,DefaultPeriod,4373.75,1,1,1,1,1,1,1,1,1,1,1,1,1,4395.62,0,0,0.608,91886.02,,,2014-06-02 ,60,0
606,5,22,0,2014-01-01,DefaultPeriod,4373.75,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,3516.5,0,0,0.608,73508.82,,,2014-06-02 ,60,0
607,5,23,0,2014-01-01,DefaultPeriod,4373.75,1,1,1,1,1,1,1,1,1,1,1,1,1,4395.62,0,0,0.608,91886.02,,,2014-06-02 ,60,0
608,5,24,0,2014-01-01,DefaultPeriod,4573.21,1,1,1,1,1,1,1,1,1,1,1,1,1,4596.08,0,0,0.608,96076.38,,,2014-06-02 ,60,0
609,5,26,0,2014-01-01,DefaultPeriod,4203.91,1,1,1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.78,3272.74,0,0,0.608,68413.44,a verifier avec nathalie,,2014-06-02 ,60,0
610,5,28,0,2014-01-01,DefaultPeriod,3861.78,1,1,1,1,1,1,1,1,1,1,1,1,1,3881.09,0,0,0.608,81130.29,,,2014-06-02 ,60,0
611,5,29,0,2014-01-01,DefaultPeriod,5603.53,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2815.77,0,0,0.608,58860.94,dansla capicité à faire à 100%,,2014-06-02 ,60,0
612,5,31,0,2014-02-22,Promotion,4017.79,0,1,1,1,1,1,1,1,1,1,1,1,0.92,3703.06,0,0,0.608,77408.83,,,2014-06-02 ,60,0
613,5,33,0,2014-01-01,DefaultPeriod,5603.53,1,1,1,1,1,1,1,1,1,1,1,1,1,5631.55,0,0,0.608,117721.87,,,2014-06-02 ,60,0
614,5,34,0,2014-01-01,DefaultPeriod,4203.91,1,1,1,1,1,1,1,1,1,1,1,1,1,4224.93,0,0,0.608,88317.92,,,2014-06-02 ,60,0
615,5,38,0,2014-01-01,DefaultPeriod,3939.01,1,1,1,1,1,1,1,1,1,1,1,1,1,3958.7,0,0,0.608,82752.76,,,2014-06-02 ,60,0
616,5,39,0,2014-01-01,DefaultPeriod,3939.01,1,1,1,0,0,0,0,0,0,1,1,1,0.5,1979.35,2573.16,3203.87,0.608,50665.84,,,2014-06-02 ,60,1
617,5,42,0,2014-01-01,DefaultPeriod,5603.53,1,1,1,1,1,1,1,1,1,1,1,1,1,5631.55,0,0,0.608,117721.87,,,2014-06-02 ,60,0
618,5,43,0,2014-01-01,DefaultPeriod,4017.79,1,1,1,1,1,1,1,1,1,1,1,1,1,4037.88,0,0,0.608,84407.83,,,2014-06-02 ,60,0
619,5,45,0,2014-01-01,DefaultPeriod,3939.01,1,1,1,1,1,1,1,1,1,1,1,1,1,3958.7,0,0,0.608,82752.76,Ne pas compter dans la capacité à faire et ijss,,2014-06-02 ,60,0
620,5,46,0,2014-01-01,DefaultPeriod,4573.21,1,1,1,1,1,1,1,1,1,1,1,1,1,4596.08,0,0,0.608,96076.38,,,2014-06-02 ,60,0
621,5,47,0,2014-01-01,DefaultPeriod,4017.79,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,2745.76,0,0,0.608,57397.32,,,2014-06-02 ,60,0
622,5,49,0,2014-04-01,Promotion,3939.01,0,0,0,1,1,1,1,1,1,1,1,1,0.75,2973.95,0,0,0.608,62167.5,,,2014-06-02 ,60,0
623,5,52,0,2014-01-01,DefaultPeriod,5603.53,1,1,1,1,1,1,1,1,1,1,1,1,1,5631.55,0,0,0.608,117721.87,,,2014-06-02 ,60,0
624,5,53,0,2014-01-01,DefaultPeriod,4307.96,1,1,1,1,1,1,1,1,1,1,1,1,1,4329.5,0,0,0.608,90503.87,,,2014-06-02 ,60,0
625,5,54,0,2014-02-20,Promotion,3516.58,0,1,1,1,1,1,1,1,1,1,1,1,0.92,3241.11,0,0,0.608,67752.24,,,2014-06-02 ,60,0
626,5,55,0,2014-01-01,DefaultPeriod,4516.3,1,1,1,1,1,1,1,1,1,1,1,1,1,4538.88,0,0,0.608,94880.78,,,2014-06-02 ,60,0
627,5,56,0,2014-01-01,DefaultPeriod,2727.06,1,1,1,1,1,1,1,1,1,1,1,1,1,2740.69,0,0,0.608,57291.48,,,2014-06-02 ,60,0
628,5,57,0,2014-01-01,DefaultPeriod,3175.66,1,1,1,1,1,1,1,1,1,1,1,1,1,3191.54,0,0,0.608,66715.92,,,2014-06-02 ,60,0
629,5,58,,2014-01-01,,,,,,,,,,,,,,,,,,,,,,deleted,2014-06-02 ,60,
630,5,61,0,2014-01-01,DefaultPeriod,2548.09,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.608,49413.79,,,2014-06-02 ,60,0
631,5,62,0,2014-01-01,DefaultPeriod,2727.06,1,1,1,1,1,1,1,1,1,1,1,1,1,2740.69,0,0,0.608,57291.48,,,2014-06-02 ,60,0
632,5,63,0,2014-01-01,DefaultPeriod,2727.06,1,1,1,1,1,1,1,1,1,1,1,1,1,2740.69,0,0,0.608,57291.48,,,2014-06-02 ,60,0
633,5,64,0,2014-04-01,DefaultPeriod,3568.5118,0,0,0,0,0,1,1,1,1,1,1,1,0.58,2099.47,0,0,0.608,43887.4,,,2014-06-02 ,60,0
634,5,66,0,2014-04-01,DefaultPeriod,3568.51,0,0,0,1,1,0,0,0,0,0,0,0,0.17,594.75,773.18,962.69,0.608,15223.97,,,2014-06-02 ,60,1
635,5,67,0,2014-04-14,DefaultPeriod,3568.51,0,0,0,1,1,0,0,0,0,0,0,0,0.17,594.75,773.18,962.69,0.608,15223.97,,,2014-06-02 ,60,1
636,5,68,0,2014-04-07,DefaultPeriod,4203.91,0,0,0,1,1,0,0,0,0,0,0,0,0.17,700.65,910.85,1134.11,0.608,17934.72,,,2014-06-02 ,60,1
637,5,69,0,2014-01-01,DefaultPeriod,3568.51,1,0,0,0,0,0,0,0,0,0,0,0,0.08,297.38,386.59,481.35,0.608,7612,,,2014-06-02 ,60,1
638,5,70,0,2014-01-01,DefaultPeriod,3568.51,1,1,1,1,0,0,0,0,0,0,0,0,0.33,1189.5,1546.35,1925.38,0.608,30447.91,,,2014-06-02 ,60,1
639,5,71,0,2014-02-24,DefaultPeriod,3568.51,0,1,1,1,1,0,0,0,0,0,0,0,0.33,1189.5,1546.35,1925.38,0.608,30447.91,,,2014-06-02 ,60,1
640,5,72,0,2014-06-01,DefaultPeriod,3861.78,0,0,0,0,0,1,1,1,1,1,1,1,0.58,2272.01,2953.62,3677.58,0.608,58157.15,,,2014-06-02 ,60,1
641,5,73,0,2014-06-01,DefaultPeriod,3861.78,0,0,0,0,0,1,1,1,1,1,1,1,0.58,2272.01,2953.62,3677.58,0.608,58157.15,,,2014-06-02 ,60,1
642,5,74,0,2014-06-02,DefaultPeriod,874.56,0,0,0,0,0,1,1,1,1,1,1,1,0.58,0,0,0,0.608,9928.42,,,2014-06-02 ,60,0
643,5,58,0,2014-04-01,Promotion,3522.48,1,1,1,1,1,1,1,1,1,1,1,1,1,3540.09,0,0,0.608,74002.09,,,2014-06-02 ,60,0
644,7,2,0,2014-01-01,DefaultPeriod,3568.51,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1784.26,2319.53,2888.07,0.608,45671.9,,,2014-07-01 ,60,1
645,7,3,0,2014-01-01,DefaultPeriod,4017.79,1,1,1,1,1,1,1,1,1,1,1,1,1,4017.79,0,0,0.608,83987.88,,,2014-07-01 ,60,0
646,7,4,0,2014-01-01,DefaultPeriod,4573.21,1,1,1,1,1,1,1,1,1,1,1,1,1,4573.21,0,0,0.608,95598.38,,,2014-07-01 ,60,0
647,7,7,0,2014-01-01,DefaultPeriod,6838,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.2,98467.2,,,2014-07-01 ,60,0
648,7,8,0,2014-01-01,DefaultPeriod,5736.05,1,1,1,1,1,1,1,1,1,1,1,1,1,5736.05,0,0,0,74568.65,,,2014-07-01 ,60,0
649,7,9,0,2014-01-01,DefaultPeriod,4373.75,1,1,1,1,1,1,1,1,1,1,1,1,1,4373.75,0,0,0.608,91428.87,,,2014-07-01 ,60,0
650,7,10,0,2014-01-01,DefaultPeriod,3861.78,1,1,1,1,1,1,1,1,1,1,1,1,1,3861.78,5020.31,6250.84,0.608,98850.66,,,2014-07-01 ,60,1
651,7,11,0,2014-01-01,DefaultPeriod,4203.91,1,1,1,1,1,1,1,1,1,1,1,1,1,4203.91,0,0,0.608,87878.53,,,2014-07-01 ,60,0
652,7,12,0,2014-01-01,DefaultPeriod,6383.04,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.5,114894.72,,,2014-07-01 ,60,0
653,7,16,0,2014-01-01,DefaultPeriod,2929.28,1,1,1,1,1,1,1,1,1,1,1,1,1,2929.28,0,0,0.608,61233.67,,,2014-07-01 ,60,0
654,7,17,0,2014-01-01,DefaultPeriod,4203.91,1,1,1,1,1,1,1,1,1,1,1,0,0.92,3853.58,0,0,0.608,80555.32,,,2014-07-01 ,60,0
655,7,18,0,2014-01-01,DefaultPeriod,4757.97,1,1,1,1,1,1,1,1,1,1,1,1,1,4757.97,0,0,0.608,99460.6,,,2014-07-01 ,60,0
656,7,19,0,2014-01-01,DefaultPeriod,6458.45,1,1,1,1,1,1,1,1,1,1,1,1,1,6458.45,0,0,0.608,135007.44,,,2014-07-01 ,60,0
657,7,20,0,2014-01-01,DefaultPeriod,4017.79,1,1,1,1,1,1,1,1,1,1,1,1,1,4017.79,0,0,0.608,83987.88,,,2014-07-01 ,60,0
658,7,21,0,2014-01-01,DefaultPeriod,4373.75,1,1,1,1,1,1,1,1,1,1,1,1,1,4373.75,0,0,0.608,91428.87,,,2014-07-01 ,60,0
659,7,22,0,2014-01-01,DefaultPeriod,4373.75,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,3499,0,0,0.608,73143.1,,,2014-07-01 ,60,0
660,7,23,0,2014-01-01,DefaultPeriod,4373.75,1,1,1,1,1,1,1,1,1,1,1,1,1,4373.75,0,0,0.608,91428.87,,,2014-07-01 ,60,0
661,7,24,0,2014-01-01,DefaultPeriod,4573.21,1,1,1,1,1,1,1,1,1,1,1,1,1,4573.21,0,0,0.608,95598.38,,,2014-07-01 ,60,0
662,7,25,0,2014-01-01,DefaultPeriod,6248,1,1,1,1,1,1,1,1,1,1,1,1,1,6248,0,0,0,81224,,,2014-07-01 ,60,0
663,7,26,0,2014-01-01,DefaultPeriod,4203.91,1,1,1,1,1,1,1,1,1,1,1,1,1,4203.91,0,0,0.608,87878.53,,,2014-07-01 ,60,0
664,7,27,0,2014-01-01,DefaultPeriod,4203.91,1,1,1,1,1,1,1,1,1,1,1,1,1,4203.91,0,0,0.608,87878.53,,,2014-07-01 ,60,0
665,7,28,0,2014-01-01,DefaultPeriod,3861.78,1,1,1,1,1,1,1,1,1,1,1,1,1,3861.78,0,0,0.608,80726.65,,,2014-07-01 ,60,0
666,7,29,0,2014-01-01,DefaultPeriod,5603.53,1,1,1,1,1,1,1,1,1,1,1,1,1,5603.53,0,0,0.608,117136.19,,,2014-07-01 ,60,0
667,7,31,0,2014-01-01,DefaultPeriod,3939.01,1,0,0,0,0,0,0,0,0,0,0,0,0.08,328.25,0,0,0.608,6861.75,,,2014-07-01 ,60,0
668,7,32,0,2014-01-01,DefaultPeriod,4664.67,1,1,1,1,1,1,1,1,1,1,1,1,1,4664.67,0,0,0.608,97510.26,,,2014-07-01 ,60,0
669,7,33,0,2014-01-01,DefaultPeriod,5603.53,1,1,1,1,1,1,1,1,1,1,1,1,1,5603.53,0,0,0.608,117136.19,,,2014-07-01 ,60,0
670,7,34,0,2014-01-01,DefaultPeriod,4203.91,1,1,1,1,1,1,1,1,1,1,1,1,1,4203.91,0,0,0.608,87878.53,,,2014-07-01 ,60,0
671,7,36,0,2014-01-01,DefaultPeriod,8702.42,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.2,125314.85,,,2014-07-01 ,60,0
672,7,37,0,2014-01-01,DefaultPeriod,6704.56,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.2,96545.66,,,2014-07-01 ,60,0
673,7,38,0,2014-01-01,DefaultPeriod,4203.91,1,1,1,1,1,1,1,1,1,1,1,1,1,4203.91,0,0,0.608,87878.53,,,2014-07-01 ,60,0
674,7,39,0,2014-01-01,DefaultPeriod,3939.01,1,1,1,0,0,0,0,0,0,0,0,0,0.25,984.75,1280.18,1593.96,0.608,25206.88,,,2014-07-01 ,60,1
675,7,42,0,2014-01-01,DefaultPeriod,5603.53,1,1,1,1,1,1,1,1,1,1,1,1,1,5603.53,0,0,0.608,117136.19,,,2014-07-01 ,60,0
676,7,43,0,2014-01-01,DefaultPeriod,4017.79,1,1,1,1,1,1,1,1,1,1,1,1,1,4017.79,0,0,0.608,83987.88,,,2014-07-01 ,60,0
677,7,44,0,2014-01-01,DefaultPeriod,4287.99,1,1,1,1,1,0,0,0,0,0,0,0,0.42,1786.66,0,0,0.608,37348.39,,,2014-07-01 ,60,0
678,7,45,0,2014-01-01,DefaultPeriod,3939.01,1,1,1,1,1,1,1,1,1,1,1,1,1,3939.01,0,0,0.608,82341.07,,,2014-07-01 ,60,0
679,7,46,0,2014-01-01,DefaultPeriod,4573.21,1,1,1,1,1,1,1,1,1,1,1,1,1,4573.21,0,0,0.608,95598.38,,,2014-07-01 ,60,0
680,7,47,0,2014-01-01,DefaultPeriod,4017.79,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,2410.67,0,0,0.608,50392.73,,,2014-07-01 ,60,0
681,7,48,0,2014-01-01,DefaultPeriod,3861.78,1,1,1,1,1,1,1,1,1,1,1,1,1,3861.78,5020.31,6250.84,0.608,98850.66,,,2014-07-01 ,60,1
682,7,49,0,2014-01-01,DefaultPeriod,3861.78,1,1,1,0,0,0,0,0,0,0,0,0,0.25,965.45,0,0,0.608,20181.67,,,2014-07-01 ,60,0
683,7,50,0,2014-01-01,DefaultPeriod,4340,1,1,1,1,1,1,1,1,1,1,1,1,1,4340,5642,7024.91,0.608,111091.75,,,2014-07-01 ,60,1
684,7,51,0,2014-01-01,DefaultPeriod,7321.54,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.2,105430.18,a voir,,2014-07-01 ,60,0
685,7,52,0,2014-01-01,DefaultPeriod,5603.53,1,1,1,1,1,1,1,1,1,1,1,1,1,5603.53,0,0,0.608,117136.19,,,2014-07-01 ,60,0
686,7,53,0,2014-01-01,DefaultPeriod,4307.96,1,1,1,1,1,1,1,1,1,1,1,1,1,4307.96,0,0,0.608,90053.6,,,2014-07-01 ,60,0
687,7,54,0,2014-01-01,DefaultPeriod,3383.85,1,0,0,0,0,0,0,0,0,0,0,0,0.08,281.99,0,0,0.608,5894.67,,,2014-07-01 ,60,0
688,7,55,0,2014-01-01,DefaultPeriod,4516.3,1,1,1,1,1,1,1,1,1,1,1,1,1,4516.3,0,0,0.608,94408.74,,,2014-07-01 ,60,0
689,7,56,0,2014-01-01,DefaultPeriod,2727.06,1,1,1,1,1,1,1,1,1,1,1,1,1,2727.06,0,0,0.608,57006.46,,,2014-07-01 ,60,0
690,7,57,0,2014-01-01,DefaultPeriod,3175.66,1,1,1,1,1,1,1,1,1,1,1,1,1,3175.66,0,0,0.608,66384,,,2014-07-01 ,60,0
691,7,58,0,2014-01-01,DefaultPeriod,3326.81,1,1,1,0,0,0,0,0,0,0,0,0,0.25,831.7,0,0,0.608,17385.91,,,2014-07-01 ,60,0
692,7,59,0,2014-01-01,DefaultPeriod,6704.56,1,1,1,1,1,1,1,1,1,1,1,1,1,0,8715.93,10852.29,0.2,120027.53,,,2014-07-01 ,60,1
693,7,61,0,2014-01-01,DefaultPeriod,2548.09,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.608,49167.94,,,2014-07-01 ,60,0
694,7,62,0,2014-01-01,DefaultPeriod,2727.06,1,1,1,1,1,1,1,1,1,1,1,1,1,2727.06,0,0,0.608,57006.46,,,2014-07-01 ,60,0
695,7,63,0,2014-01-01,DefaultPeriod,2727.06,1,1,1,1,1,1,1,1,1,1,1,1,1,2727.06,0,0,0.608,57006.46,,,2014-07-01 ,60,0
696,7,64,0,2014-04-01,DefaultPeriod,3568.51,0,0,0,1,1,1,1,1,1,1,1,1,0.75,2676.38,0,0,0.608,55947.1,,,2014-07-01 ,60,0
697,7,66,0,2014-04-01,DefaultPeriod,3568.51,0,0,0,1,1,0,0,0,0,0,0,0,0.17,594.75,773.18,962.69,0.608,15223.97,,,2014-07-01 ,60,1
698,7,67,0,2014-04-14,DefaultPeriod,3568.51,0,0,0,1,1,0,0,0,0,0,0,0,0.17,594.75,773.18,962.69,0.608,15223.97,,,2014-07-01 ,60,1
699,7,68,0,2014-04-07,DefaultPeriod,4203.91,0,0,0,1,1,0,0,0,0,0,0,0,0.17,700.65,910.85,1134.11,0.608,17934.72,,,2014-07-01 ,60,1
700,7,69,0,2014-01-01,DefaultPeriod,3568.51,1,0,0,0,0,0,0,0,0,0,0,0,0.08,297.38,386.59,481.35,0.608,7612,,,2014-07-01 ,60,1
701,7,70,0,2014-01-01,DefaultPeriod,3568.51,1,1,1,1,0,0,0,0,0,0,0,0,0.33,1189.5,1546.35,1925.38,0.608,30447.91,,,2014-07-01 ,60,1
702,7,71,0,2014-02-24,DefaultPeriod,3568.51,0,1,1,1,1,0,0,0,0,0,0,0,0.33,1189.5,1546.35,1925.38,0.608,30447.91,,,2014-07-01 ,60,1
703,7,72,0,2014-06-01,DefaultPeriod,3861.78,0,0,0,0,0,1,1,1,1,1,1,1,0.58,2252.7,2928.52,3646.33,0.608,57662.9,,,2014-07-01 ,60,1
704,7,73,0,2014-06-01,DefaultPeriod,3861.78,0,0,0,0,0,1,1,1,1,1,1,1,0.58,2252.7,2928.52,3646.33,0.608,57662.9,,,2014-07-01 ,60,1
705,7,74,0,2014-06-02,DefaultPeriod,874.56,0,0,0,0,0,1,1,1,1,1,1,1,0.58,0,0,0,0.608,9844.05,,,2014-07-01 ,60,0
706,7,17,0,2014-12-01,Promotion,4287.99,0,0,0,0,0,0,0,0,0,0,0,1,0.08,357.33,0,0,0.608,7469.67,,,2014-07-01 ,60,0
707,7,31,0,2014-02-22,Promotion,4017.79,0,1,1,1,1,1,1,1,1,1,1,1,0.92,3682.97,0,0,0.608,76988.89,,,2014-07-01 ,60,0
708,7,44,0,2014-06-01,Promotion,4373.75,0,0,0,0,0,1,1,1,1,1,1,1,0.58,2551.35,0,0,0.608,53333.5,,,2014-07-01 ,60,0
709,7,49,0,2014-04-01,Promotion,3939.01,0,0,0,1,1,1,1,1,1,1,1,1,0.75,2954.26,0,0,0.608,61755.8,,,2014-07-01 ,60,0
710,7,54,0,2014-02-20,Promotion,3516.58,0,1,1,1,1,1,1,1,1,1,1,1,0.92,3223.53,0,0,0.608,67384.7,,,2014-07-01 ,60,0
711,7,58,0,2014-04-01,Promotion,3522.48,0,0,0,1,1,1,1,1,1,1,1,1,0.75,2641.86,0,0,0.608,55225.44,,,2014-07-01 ,60,0
712,7,27,0,2014-01-01,DefaultPeriod,4203.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608,0,,,2014-07-01 ,60,0
713,7,32,0,2014-01-01,DefaultPeriod,4664.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608,0,,,2014-07-01 ,60,0
714,7,45,0,2014-01-01,DefaultPeriod,3939.01,0,0,0,0,1,1,1,1,1,1,1,1,0.67,2626.01,0,0,0.608,54894.05,,,2014-07-01 ,60,0
715,7,64,0,2014-04-01,DefaultPeriod,3568.51,0,0,0,0,0,1,1,1,1,1,1,1,0.58,2081.63,0,0,0.608,43514.41,,,2014-07-01 ,60,0
716,7,71,0,2014-02-24,DefaultPeriod,3568.51,0,1,1,1,1,1,1,0,0,0,0,0,0.5,1784.26,2319.53,2888.07,0.608,45671.9,,,2014-07-01 ,60,1
717,7,31,0,2014-02-22,Promotion,4017.79,0,1,1,1,0,0,0,0,0,0,0,0,0.25,1004.45,0,0,0.608,20996.97,,,2014-07-01 ,60,0
718,7,44,0,2014-06-01,Promotion,4373.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608,0,,,2014-07-01 ,60,0
719,7,4,0,2014-01-01,DefaultPeriod,4573.21,1,1,1,1,1,1,1,1,1,1,1,1,1,4573.21,0,0,0.608,95598.38,congé mat du 1/7 et sans solde jusqu'au 31/12,,2014-07-02 ,60,0
720,7,7,0,2014-01-01,DefaultPeriod,6838,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0.2,49233.6,,,2014-07-02 ,60,0
721,7,8,0,2014-01-01,DefaultPeriod,5736.05,1,1,0,0,0,0,0,0,1,1,1,1,0.5,2868.03,0,0,0,37284.33,a voir,,2014-07-02 ,60,0
722,7,20,0,2014-01-01,DefaultPeriod,4017.79,1,1,1,1,1,1,1,1,1,1,1,1,1,4017.79,0,0,0.608,83987.88,a voir,,2014-07-02 ,60,0
723,7,22,0,2014-01-01,DefaultPeriod,4373.75,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,3499,0,0,0.608,73143.1,maternité,,2014-07-02 ,60,0
724,7,31,0,2014-02-22,Promotion,4017.79,0,1,1,1,0.5,0,0,0,0,0,0,0,0.29,1171.86,0,0,0.608,24496.46,a voir,,2014-07-02 ,60,0
725,7,39,0,2014-01-01,DefaultPeriod,3939.01,1,1,1,0,0,0,0,0,0,0,1,1,0.42,1641.25,2133.63,2656.61,0.608,42011.48,,,2014-07-02 ,60,1
726,7,45,0,2014-01-01,DefaultPeriod,3939.01,0,0,0,0,1,1,1,1,1,1,1,1,0.67,2626.01,0,0,0.608,54894.05,a voir mi temps therapeutique,,2014-07-02 ,60,0
727,7,64,0,2014-04-01,DefaultPeriod,3568.51,0,0,0,0,0,0,0,0,1,1,1,1,0.33,1189.5,0,0,0.608,24865.37,,,2014-07-02 ,60,0
728,7,68,0,2014-04-07,DefaultPeriod,4203.91,0,0,0,1,0.25,0,0,0,0,0,0,0,0.1,437.91,569.28,708.82,0.608,11209.21,,,2014-07-02 ,60,1
729,7,69,0,2014-01-01,DefaultPeriod,3568.51,1,1,0.25,0,0,0,0,0,0,0,0,0,0.19,669.1,869.82,1083.03,0.608,17126.97,,,2014-07-02 ,60,1
730,7,70,0,2014-01-01,DefaultPeriod,3568.51,1,1,1,0.33,0,0,0,0,0,0,0,0,0.28,990.26,1287.34,1602.88,0.608,25347.9,,,2014-07-02 ,60,1
731,7,71,0,2014-02-24,DefaultPeriod,3568.51,0,1,1,1,1,1,1,0.5,0,0,0,0,0.54,1932.94,2512.83,3128.75,0.608,49477.9,,,2014-07-02 ,60,1
732,7,72,0,2014-06-01,DefaultPeriod,3861.78,0,0,0,0,0,0,1,1,1,1,1,1,0.5,1930.89,2510.16,3125.42,0.608,49425.34,,,2014-07-02 ,60,1
733,7,73,0,2014-06-01,DefaultPeriod,3861.78,0,0,0,0,0,0,1,1,1,1,1,1,0.5,1930.89,2510.16,3125.42,0.608,49425.34,,,2014-07-02 ,60,1
734,7,4,0,2014-01-01,DefaultPeriod,4573.21,1,1,1,1,1,1,0,0,0,0,0,0,0.5,2286.61,0,0,0.608,47799.2,congé mat du 1/7 et sans solde jusqu'au 31/12,,2014-07-07 ,60,0
735,7,22,0,2014-01-01,DefaultPeriod,4373.75,0.8,0.8,0.8,0.8,0.8,0,0,0,0,0,0,0,0.33,1457.92,0,0,0.608,30476.3,maternité,,2014-07-07 ,60,0
736,7,26,0,2014-01-01,DefaultPeriod,4203.91,1,1,1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.78,3258.03,0,0,0.608,68105.86,,,2014-07-07 ,60,0
