rownames,region_id,created,modified,code,created_by_id,last_modification_by_id,country_id,text_fr,text_en
319,319,2018-07-18 ,2018-07-18 ,BM-08,,,120,Sandys,Sandys
320,320,2018-07-18 ,2018-07-18 ,BM-09,,,120,Smiths,Smiths
321,321,2018-07-18 ,2018-07-18 ,BM-10,,,120,Southampton,Southampton
322,322,2018-07-18 ,2018-07-18 ,BM-11,,,120,Warwick,Warwick
323,323,2018-07-18 ,2018-07-18 ,BO-01,,,121,Chuquisaca,Chuquisaca
324,324,2018-07-18 ,2018-07-18 ,BO-02,,,121,Cochabamba,Cochabamba
325,325,2018-07-18 ,2018-07-18 ,BO-03,,,121,El Beni,El Beni
326,326,2018-07-18 ,2018-07-18 ,BO-04,,,121,La Paz,La Paz
327,327,2018-07-18 ,2018-07-18 ,BO-05,,,121,Oruro,Oruro
328,328,2018-07-18 ,2018-07-18 ,BO-06,,,121,Pando,Pando
329,329,2018-07-18 ,2018-07-18 ,BO-07,,,121,Potosi,Potosi
330,330,2018-07-18 ,2018-07-18 ,BO-08,,,121,Santa Cruz,Santa Cruz
331,331,2018-07-18 ,2018-07-18 ,BO-09,,,121,Tarija,Tarija
332,332,2018-07-18 ,2018-07-18 ,BR-01,,,122,Acre,Acre
333,333,2018-07-18 ,2018-07-18 ,BR-02,,,122,Alagoas,Alagoas
334,334,2018-07-18 ,2018-07-18 ,BR-03,,,122,Amapa,Amapa
335,335,2018-07-18 ,2018-07-18 ,BR-04,,,122,Amazonas,Amazonas
336,336,2018-07-18 ,2018-07-18 ,BR-05,,,122,Bahia,Bahia
337,337,2018-07-18 ,2018-07-18 ,BR-06,,,122,Ceara,Ceara
338,338,2018-07-18 ,2018-07-18 ,BR-07,,,122,Distrito Federal,Distrito Federal
339,339,2018-07-18 ,2018-07-18 ,BR-08,,,122,Espirito Santo,Espirito Santo
340,340,2018-07-18 ,2018-07-18 ,BR-09,,,122,Goias,Goias
341,341,2018-07-18 ,2018-07-18 ,BR-10,,,122,Maranhao,Maranhao
342,342,2018-07-18 ,2018-07-18 ,BR-11,,,122,Mato Grosso do Sul,Mato Grosso do Sul
343,343,2018-07-18 ,2018-07-18 ,BR-12,,,122,Mato Grosso,Mato Grosso
344,344,2018-07-18 ,2018-07-18 ,BR-13,,,122,Minas Gerais,Minas Gerais
345,345,2018-07-18 ,2018-07-18 ,BR-14,,,122,Para,Para
346,346,2018-07-18 ,2018-07-18 ,BR-15,,,122,Paraiba,Paraiba
347,347,2018-07-18 ,2018-07-18 ,BR-16,,,122,Parana,Parana
348,348,2018-07-18 ,2018-07-18 ,BR-17,,,122,Pernambuco,Pernambuco
349,349,2018-07-18 ,2018-07-18 ,BR-18,,,122,Piaui,Piaui
350,350,2018-07-18 ,2018-07-18 ,BR-19,,,122,Rio de Janeiro,Rio de Janeiro
351,351,2018-07-18 ,2018-07-18 ,BR-20,,,122,Rio Grande do Norte,Rio Grande do Norte
352,352,2018-07-18 ,2018-07-18 ,BR-21,,,122,Rio Grande do Sul,Rio Grande do Sul
353,353,2018-07-18 ,2018-07-18 ,BR-22,,,122,Rondonia,Rondonia
354,354,2018-07-18 ,2018-07-18 ,BR-23,,,122,Roraima,Roraima
355,355,2018-07-18 ,2018-07-18 ,BR-24,,,122,Sao Paulo,Sao Paulo
356,356,2018-07-18 ,2018-07-18 ,BR-25,,,122,Santa Catarina,Santa Catarina
357,357,2018-07-18 ,2018-07-18 ,BR-26,,,122,Sergipe,Sergipe
358,358,2018-07-18 ,2018-07-18 ,BR-27,,,122,Tocantins,Tocantins
359,359,2018-07-18 ,2018-07-18 ,BB-01,,,123,Christ Church,Christ Church
360,360,2018-07-18 ,2018-07-18 ,BB-02,,,123,Saint Andrew,Saint Andrew
361,361,2018-07-18 ,2018-07-18 ,BB-03,,,123,Saint George,Saint George
362,362,2018-07-18 ,2018-07-18 ,BB-04,,,123,Saint James,Saint James
363,363,2018-07-18 ,2018-07-18 ,BB-05,,,123,Saint John,Saint John
364,364,2018-07-18 ,2018-07-18 ,BB-06,,,123,Saint Joseph,Saint Joseph
365,365,2018-07-18 ,2018-07-18 ,BB-07,,,123,Saint Lucy,Saint Lucy
366,366,2018-07-18 ,2018-07-18 ,BB-08,,,123,Saint Michael,Saint Michael
367,367,2018-07-18 ,2018-07-18 ,BB-09,,,123,Saint Peter,Saint Peter
368,368,2018-07-18 ,2018-07-18 ,BB-10,,,123,Saint Philip,Saint Philip
369,369,2018-07-18 ,2018-07-18 ,BB-11,,,123,Saint Thomas,Saint Thomas
370,370,2018-07-18 ,2018-07-18 ,BN-01,,,124,Belait,Belait
371,371,2018-07-18 ,2018-07-18 ,BN-02,,,124,Brunei and Muara,Brunei and Muara
372,372,2018-07-18 ,2018-07-18 ,BN-03,,,124,Temburong,Temburong
373,373,2018-07-18 ,2018-07-18 ,BN-04,,,124,Tutong,Tutong
374,374,2018-07-18 ,2018-07-18 ,BT-01,,,125,Bumthang,Bumthang
375,375,2018-07-18 ,2018-07-18 ,BT-02,,,125,Chhukha,Chhukha
376,376,2018-07-18 ,2018-07-18 ,BT-03,,,125,Dagana,Dagana
377,377,2018-07-18 ,2018-07-18 ,BT-04,,,125,Gasa,Gasa
378,378,2018-07-18 ,2018-07-18 ,BT-05,,,125,Haa,Haa
379,379,2018-07-18 ,2018-07-18 ,BT-06,,,125,Lhuentse,Lhuentse
380,380,2018-07-18 ,2018-07-18 ,BT-07,,,125,Monggar,Monggar
381,381,2018-07-18 ,2018-07-18 ,BT-08,,,125,Paro,Paro
382,382,2018-07-18 ,2018-07-18 ,BT-09,,,125,Pemagatshel,Pemagatshel
383,383,2018-07-18 ,2018-07-18 ,BT-10,,,125,Punakha,Punakha
384,384,2018-07-18 ,2018-07-18 ,BT-11,,,125,Samdrupjongkhar,Samdrupjongkhar
385,385,2018-07-18 ,2018-07-18 ,BT-12,,,125,Samtse,Samtse
386,386,2018-07-18 ,2018-07-18 ,BT-13,,,125,Sarpang,Sarpang
387,387,2018-07-18 ,2018-07-18 ,BT-14,,,125,Thimphu,Thimphu
388,388,2018-07-18 ,2018-07-18 ,BT-15,,,125,Trashigang,Trashigang
389,389,2018-07-18 ,2018-07-18 ,BT-16,,,125,Trongsa,Trongsa
390,390,2018-07-18 ,2018-07-18 ,BT-17,,,125,Tsirang,Tsirang
391,391,2018-07-18 ,2018-07-18 ,BT-18,,,125,Wangduephodrang,Wangduephodrang
392,392,2018-07-18 ,2018-07-18 ,BT-19,,,125,Yangtse,Yangtse
393,393,2018-07-18 ,2018-07-18 ,BT-20,,,125,Zhemgang,Zhemgang
394,394,2018-07-18 ,2018-07-18 ,BW-01,,,127,Central,Central
395,395,2018-07-18 ,2018-07-18 ,BW-02,,,127,Chobe,Chobe
396,396,2018-07-18 ,2018-07-18 ,BW-03,,,127,Francistown,Francistown
397,397,2018-07-18 ,2018-07-18 ,BW-04,,,127,Gaborone,Gaborone
398,398,2018-07-18 ,2018-07-18 ,BW-05,,,127,Ghanzi,Ghanzi
399,399,2018-07-18 ,2018-07-18 ,BW-06,,,127,Jwaneng,Jwaneng
400,400,2018-07-18 ,2018-07-18 ,BW-07,,,127,Kgalagadi,Kgalagadi
401,401,2018-07-18 ,2018-07-18 ,BW-08,,,127,Kgatleng,Kgatleng
402,402,2018-07-18 ,2018-07-18 ,BW-09,,,127,Kweneng,Kweneng
403,403,2018-07-18 ,2018-07-18 ,BW-10,,,127,Lobatse,Lobatse
404,404,2018-07-18 ,2018-07-18 ,BW-11,,,127,North-East,North-East
405,405,2018-07-18 ,2018-07-18 ,BW-12,,,127,North-West,North-West
406,406,2018-07-18 ,2018-07-18 ,BW-13,,,127,Selibe Phikwe,Selibe Phikwe
407,407,2018-07-18 ,2018-07-18 ,BW-14,,,127,South-East,South-East
408,408,2018-07-18 ,2018-07-18 ,BW-15,,,127,Southern,Southern
409,409,2018-07-18 ,2018-07-18 ,BW-16,,,127,Sowa,Sowa
410,410,2018-07-18 ,2018-07-18 ,CF-01,,,4,Bamingui-Bangoran,Bamingui-Bangoran
411,411,2018-07-18 ,2018-07-18 ,CF-02,,,4,Bangui,Bangui
412,412,2018-07-18 ,2018-07-18 ,CF-03,,,4,Basse-Kotto,Basse-Kotto
413,413,2018-07-18 ,2018-07-18 ,CF-04,,,4,Haut-Mbomou,Haut-Mbomou
414,414,2018-07-18 ,2018-07-18 ,CF-05,,,4,Haute-Kotto,Haute-Kotto
415,415,2018-07-18 ,2018-07-18 ,CF-06,,,4,Kemo,Kemo
416,416,2018-07-18 ,2018-07-18 ,CF-07,,,4,Lobaye,Lobaye
417,417,2018-07-18 ,2018-07-18 ,CF-08,,,4,Mambere-Kadeï,Mambere-Kadeï
418,418,2018-07-18 ,2018-07-18 ,CF-09,,,4,Mbomou,Mbomou
419,419,2018-07-18 ,2018-07-18 ,CF-10,,,4,Nana-Grebizi,Nana-Grebizi
420,420,2018-07-18 ,2018-07-18 ,CF-11,,,4,Nana-Mambere,Nana-Mambere
421,421,2018-07-18 ,2018-07-18 ,CF-12,,,4,Ombella-M'Poko,Ombella-M'Poko
422,422,2018-07-18 ,2018-07-18 ,CF-13,,,4,Ouaka,Ouaka
423,423,2018-07-18 ,2018-07-18 ,CF-14,,,4,Ouham-Pende,Ouham-Pende
424,424,2018-07-18 ,2018-07-18 ,CF-15,,,4,Ouham,Ouham
425,425,2018-07-18 ,2018-07-18 ,CF-16,,,4,Sangha-Mbaere,Sangha-Mbaere
426,426,2018-07-18 ,2018-07-18 ,CF-17,,,4,Vakaga,Vakaga
427,427,2018-07-18 ,2018-07-18 ,CA-01,,,128,Alberta,Alberta
428,428,2018-07-18 ,2018-07-18 ,CA-02,,,128,British Columbia,British Columbia
429,429,2018-07-18 ,2018-07-18 ,CA-03,,,128,Manitoba,Manitoba
430,430,2018-07-18 ,2018-07-18 ,CA-04,,,128,New Brunswick,New Brunswick
431,431,2018-07-18 ,2018-07-18 ,CA-05,,,128,Newfoundland and Labrador,Newfoundland and Labrador
432,432,2018-07-18 ,2018-07-18 ,CA-06,,,128,Northwest Territories,Northwest Territories
433,433,2018-07-18 ,2018-07-18 ,CA-07,,,128,Nova Scotia,Nova Scotia
434,434,2018-07-18 ,2018-07-18 ,CA-08,,,128,Nunavut,Nunavut
435,435,2018-07-18 ,2018-07-18 ,CA-09,,,128,Ontario,Ontario
436,436,2018-07-18 ,2018-07-18 ,CA-10,,,128,Prince Edward Island,Prince Edward Island
437,437,2018-07-18 ,2018-07-18 ,CA-11,,,128,Quebec,Quebec
438,438,2018-07-18 ,2018-07-18 ,CA-12,,,128,Saskatchewan,Saskatchewan
439,439,2018-07-18 ,2018-07-18 ,CA-13,,,128,Yukon,Yukon
440,440,2018-07-18 ,2018-07-18 ,CH-01,,,76,Aargau,Aargau
441,441,2018-07-18 ,2018-07-18 ,CH-02,,,76,Appenzell Ausserrhoden,Appenzell Ausserrhoden
442,442,2018-07-18 ,2018-07-18 ,CH-03,,,76,Appenzell Innerrhoden,Appenzell Innerrhoden
443,443,2018-07-18 ,2018-07-18 ,CH-04,,,76,Basel-Landschaft,Basel-Landschaft
444,444,2018-07-18 ,2018-07-18 ,CH-05,,,76,Basel-Stadt,Basel-Stadt
445,445,2018-07-18 ,2018-07-18 ,CH-06,,,76,Bern,Bern
446,446,2018-07-18 ,2018-07-18 ,CH-07,,,76,Fribourg,Fribourg
447,447,2018-07-18 ,2018-07-18 ,CH-08,,,76,Geneve,Geneve
448,448,2018-07-18 ,2018-07-18 ,CH-09,,,76,Glarus,Glarus
449,449,2018-07-18 ,2018-07-18 ,CH-10,,,76,Graubünden,Graubünden
450,450,2018-07-18 ,2018-07-18 ,CH-11,,,76,Jura,Jura
451,451,2018-07-18 ,2018-07-18 ,CH-12,,,76,Lucerne,Lucerne
452,452,2018-07-18 ,2018-07-18 ,CH-13,,,76,Neuchatel,Neuchatel
453,453,2018-07-18 ,2018-07-18 ,CH-14,,,76,Nidwalden,Nidwalden
454,454,2018-07-18 ,2018-07-18 ,CH-15,,,76,Obwalden,Obwalden
455,455,2018-07-18 ,2018-07-18 ,CH-16,,,76,Sankt Gallen,Sankt Gallen
456,456,2018-07-18 ,2018-07-18 ,CH-17,,,76,Schaffhausen,Schaffhausen
457,457,2018-07-18 ,2018-07-18 ,CH-18,,,76,Schwyz,Schwyz
458,458,2018-07-18 ,2018-07-18 ,CH-19,,,76,Solothurn,Solothurn
459,459,2018-07-18 ,2018-07-18 ,CH-20,,,76,Thurgau,Thurgau
460,460,2018-07-18 ,2018-07-18 ,CH-21,,,76,Ticino,Ticino
461,461,2018-07-18 ,2018-07-18 ,CH-22,,,76,Uri,Uri
462,462,2018-07-18 ,2018-07-18 ,CH-23,,,76,Valais,Valais
463,463,2018-07-18 ,2018-07-18 ,CH-24,,,76,Vaud,Vaud
464,464,2018-07-18 ,2018-07-18 ,CH-25,,,76,Zürich,Zürich
465,465,2018-07-18 ,2018-07-18 ,CH-26,,,76,Zug,Zug
466,466,2018-07-18 ,2018-07-18 ,CL-01,,,130,Aisen del General Carlos Ibañez del Campo,Aisen del General Carlos Ibañez del Campo
467,467,2018-07-18 ,2018-07-18 ,CL-02,,,130,Antofagasta,Antofagasta
468,468,2018-07-18 ,2018-07-18 ,CL-03,,,130,Araucania,Araucania
469,469,2018-07-18 ,2018-07-18 ,CL-04,,,130,Arica y Parinacota,Arica y Parinacota
470,470,2018-07-18 ,2018-07-18 ,CL-05,,,130,Atacama,Atacama
471,471,2018-07-18 ,2018-07-18 ,CL-06,,,130,Bio-Bio,Bio-Bio
472,472,2018-07-18 ,2018-07-18 ,CL-07,,,130,Coquimbo,Coquimbo
473,473,2018-07-18 ,2018-07-18 ,CL-08,,,130,Libertador General Bernardo O'Higgins,Libertador General Bernardo O'Higgins
474,474,2018-07-18 ,2018-07-18 ,CL-09,,,130,Los Lagos,Los Lagos
475,475,2018-07-18 ,2018-07-18 ,CL-10,,,130,Los Rios,Los Rios
476,476,2018-07-18 ,2018-07-18 ,CL-11,,,130,Magallanes y Antartica Chilena,Magallanes y Antartica Chilena
477,477,2018-07-18 ,2018-07-18 ,CL-12,,,130,Maule,Maule
478,478,2018-07-18 ,2018-07-18 ,CL-13,,,130,Region Metropolitana de Santiago,Region Metropolitana de Santiago
479,479,2018-07-18 ,2018-07-18 ,CL-14,,,130,Tarapaca,Tarapaca
480,480,2018-07-18 ,2018-07-18 ,CL-15,,,130,Valparaiso,Valparaiso
481,481,2018-07-18 ,2018-07-18 ,CN-01,,,131,Anhui,Anhui
482,482,2018-07-18 ,2018-07-18 ,CN-02,,,131,Beijing,Beijing
483,483,2018-07-18 ,2018-07-18 ,CN-03,,,131,Chongqing,Chongqing
484,484,2018-07-18 ,2018-07-18 ,CN-04,,,131,Fujian,Fujian
485,485,2018-07-18 ,2018-07-18 ,CN-05,,,131,Gansu,Gansu
486,486,2018-07-18 ,2018-07-18 ,CN-06,,,131,Guangdong,Guangdong
487,487,2018-07-18 ,2018-07-18 ,CN-07,,,131,Guangxi,Guangxi
488,488,2018-07-18 ,2018-07-18 ,CN-08,,,131,Guizhou,Guizhou
489,489,2018-07-18 ,2018-07-18 ,CN-09,,,131,Hainan,Hainan
490,490,2018-07-18 ,2018-07-18 ,CN-10,,,131,Hebei,Hebei
491,491,2018-07-18 ,2018-07-18 ,CN-11,,,131,Heilongjiang,Heilongjiang
492,492,2018-07-18 ,2018-07-18 ,CN-12,,,131,Henan,Henan
493,493,2018-07-18 ,2018-07-18 ,CN-13,,,131,Hubei,Hubei
494,494,2018-07-18 ,2018-07-18 ,CN-14,,,131,Hunan,Hunan
495,495,2018-07-18 ,2018-07-18 ,CN-15,,,131,Jiangsu,Jiangsu
496,496,2018-07-18 ,2018-07-18 ,CN-16,,,131,Jiangxi,Jiangxi
497,497,2018-07-18 ,2018-07-18 ,CN-17,,,131,Jilin,Jilin
498,498,2018-07-18 ,2018-07-18 ,CN-18,,,131,Liaoning,Liaoning
499,499,2018-07-18 ,2018-07-18 ,CN-19,,,131,Nei Mongol,Nei Mongol
500,500,2018-07-18 ,2018-07-18 ,CN-20,,,131,Ningxia Hui,Ningxia Hui
501,501,2018-07-18 ,2018-07-18 ,CN-21,,,131,Qinghai,Qinghai
502,502,2018-07-18 ,2018-07-18 ,CN-22,,,131,Shaanxi,Shaanxi
503,503,2018-07-18 ,2018-07-18 ,CN-23,,,131,Shandong,Shandong
504,504,2018-07-18 ,2018-07-18 ,CN-24,,,131,Shanghai,Shanghai
505,505,2018-07-18 ,2018-07-18 ,CN-25,,,131,Shanxi,Shanxi
506,506,2018-07-18 ,2018-07-18 ,CN-26,,,131,Sichuan,Sichuan
507,507,2018-07-18 ,2018-07-18 ,CN-27,,,131,Tianjin,Tianjin
508,508,2018-07-18 ,2018-07-18 ,CN-28,,,131,Xinjiang Uygur,Xinjiang Uygur
509,509,2018-07-18 ,2018-07-18 ,CN-29,,,131,Xizang,Xizang
510,510,2018-07-18 ,2018-07-18 ,CN-30,,,131,Yunnan,Yunnan
511,511,2018-07-18 ,2018-07-18 ,CN-31,,,131,Zhejiang,Zhejiang
512,512,2018-07-18 ,2018-07-18 ,CI-01,,,31,Abidjan,Abidjan
513,513,2018-07-18 ,2018-07-18 ,CI-02,,,31,Bas-Sassandra,Bas-Sassandra
514,514,2018-07-18 ,2018-07-18 ,CI-03,,,31,Comoe,Comoe
515,515,2018-07-18 ,2018-07-18 ,CI-04,,,31,Denguele,Denguele
516,516,2018-07-18 ,2018-07-18 ,CI-05,,,31,Goh-Djiboua,Goh-Djiboua
517,517,2018-07-18 ,2018-07-18 ,CI-06,,,31,Lacs,Lacs
518,518,2018-07-18 ,2018-07-18 ,CI-07,,,31,Lagunes,Lagunes
519,519,2018-07-18 ,2018-07-18 ,CI-08,,,31,Montagnes,Montagnes
520,520,2018-07-18 ,2018-07-18 ,CI-09,,,31,Sassandra-Marahoue,Sassandra-Marahoue
521,521,2018-07-18 ,2018-07-18 ,CI-10,,,31,Savanes,Savanes
522,522,2018-07-18 ,2018-07-18 ,CI-11,,,31,Vallee du Bandama,Vallee du Bandama
523,523,2018-07-18 ,2018-07-18 ,CI-12,,,31,Woroba,Woroba
524,524,2018-07-18 ,2018-07-18 ,CI-13,,,31,Yamoussoukro,Yamoussoukro
525,525,2018-07-18 ,2018-07-18 ,CI-14,,,31,Zanzan,Zanzan
526,526,2018-07-18 ,2018-07-18 ,CM-01,,,45,Adamaoua,Adamaoua
527,527,2018-07-18 ,2018-07-18 ,CM-02,,,45,Centre,Centre
528,528,2018-07-18 ,2018-07-18 ,CM-03,,,45,Est,Est
529,529,2018-07-18 ,2018-07-18 ,CM-04,,,45,Extreme-Nord,Extreme-Nord
530,530,2018-07-18 ,2018-07-18 ,CM-05,,,45,Littoral,Littoral
531,531,2018-07-18 ,2018-07-18 ,CM-06,,,45,Nord-Ouest,Nord-Ouest
532,532,2018-07-18 ,2018-07-18 ,CM-07,,,45,Nord,Nord
533,533,2018-07-18 ,2018-07-18 ,CM-08,,,45,Ouest,Ouest
534,534,2018-07-18 ,2018-07-18 ,CM-09,,,45,Sud-Ouest,Sud-Ouest
535,535,2018-07-18 ,2018-07-18 ,CM-10,,,45,Sud,Sud
536,536,2018-07-18 ,2018-07-18 ,CD-01,,,1,Equateur,Equateur
537,537,2018-07-18 ,2018-07-18 ,CD-02,,,1,Bandundu,Bandundu
538,538,2018-07-18 ,2018-07-18 ,CD-03,,,1,Bas-Congo,Bas-Congo
539,539,2018-07-18 ,2018-07-18 ,CD-04,,,1,Kasaï-Occidental,Kasaï-Occidental
540,540,2018-07-18 ,2018-07-18 ,CD-05,,,1,Kasaï-Oriental,Kasaï-Oriental
541,541,2018-07-18 ,2018-07-18 ,CD-06,,,1,Katanga,Katanga
542,542,2018-07-18 ,2018-07-18 ,CD-07,,,1,Kinshasa City,Kinshasa City
543,543,2018-07-18 ,2018-07-18 ,CD-08,,,1,Kivu,Kivu
544,544,2018-07-18 ,2018-07-18 ,CD-09,,,1,Orientale,Orientale
545,545,2018-07-18 ,2018-07-18 ,CG-01,,,132,Bouenza,Bouenza
546,546,2018-07-18 ,2018-07-18 ,CG-02,,,132,Brazzaville,Brazzaville
547,547,2018-07-18 ,2018-07-18 ,CG-03,,,132,Cuvette-Ouest,Cuvette-Ouest
548,548,2018-07-18 ,2018-07-18 ,CG-04,,,132,Cuvette,Cuvette
549,549,2018-07-18 ,2018-07-18 ,CG-05,,,132,Kouilou,Kouilou
550,550,2018-07-18 ,2018-07-18 ,CG-06,,,132,Lekoumou,Lekoumou
551,551,2018-07-18 ,2018-07-18 ,CG-07,,,132,Likouala,Likouala
552,552,2018-07-18 ,2018-07-18 ,CG-08,,,132,Niari,Niari
553,553,2018-07-18 ,2018-07-18 ,CG-09,,,132,Plateaux,Plateaux
554,554,2018-07-18 ,2018-07-18 ,CG-10,,,132,Pointe Noire,Pointe Noire
555,555,2018-07-18 ,2018-07-18 ,CG-11,,,132,Pool,Pool
556,556,2018-07-18 ,2018-07-18 ,CG-12,,,132,Sangha,Sangha
557,557,2018-07-18 ,2018-07-18 ,CO-01,,,24,Amazonas,Amazonas
558,558,2018-07-18 ,2018-07-18 ,CO-02,,,24,Antioquia,Antioquia
559,559,2018-07-18 ,2018-07-18 ,CO-03,,,24,Arauca,Arauca
560,560,2018-07-18 ,2018-07-18 ,CO-04,,,24,Atlantico,Atlantico
561,561,2018-07-18 ,2018-07-18 ,CO-05,,,24,Bolivar,Bolivar
562,562,2018-07-18 ,2018-07-18 ,CO-06,,,24,Boyaca,Boyaca
563,563,2018-07-18 ,2018-07-18 ,CO-07,,,24,Cordoba,Cordoba
564,564,2018-07-18 ,2018-07-18 ,CO-08,,,24,Caldas,Caldas
565,565,2018-07-18 ,2018-07-18 ,CO-09,,,24,Caqueta,Caqueta
566,566,2018-07-18 ,2018-07-18 ,CO-10,,,24,Casanare,Casanare
567,567,2018-07-18 ,2018-07-18 ,CO-11,,,24,Cauca,Cauca
568,568,2018-07-18 ,2018-07-18 ,CO-12,,,24,Cesar,Cesar
569,569,2018-07-18 ,2018-07-18 ,CO-13,,,24,Choco,Choco
570,570,2018-07-18 ,2018-07-18 ,CO-14,,,24,Cundinamarca,Cundinamarca
571,571,2018-07-18 ,2018-07-18 ,CO-15,,,24,Guainia,Guainia
572,572,2018-07-18 ,2018-07-18 ,CO-16,,,24,Guaviare,Guaviare
573,573,2018-07-18 ,2018-07-18 ,CO-17,,,24,Huila,Huila
574,574,2018-07-18 ,2018-07-18 ,CO-18,,,24,La Guajira,La Guajira
575,575,2018-07-18 ,2018-07-18 ,CO-19,,,24,Magdalena,Magdalena
576,576,2018-07-18 ,2018-07-18 ,CO-20,,,24,Meta,Meta
577,577,2018-07-18 ,2018-07-18 ,CO-21,,,24,Nariño,Nariño
578,578,2018-07-18 ,2018-07-18 ,CO-22,,,24,Norte de Santander,Norte de Santander
579,579,2018-07-18 ,2018-07-18 ,CO-23,,,24,Putumayo,Putumayo
580,580,2018-07-18 ,2018-07-18 ,CO-24,,,24,Quindio,Quindio
581,581,2018-07-18 ,2018-07-18 ,CO-25,,,24,Risaralda,Risaralda
582,582,2018-07-18 ,2018-07-18 ,CO-26,,,24,San Andres y Providencia,San Andres y Providencia
583,583,2018-07-18 ,2018-07-18 ,CO-27,,,24,Santander,Santander
584,584,2018-07-18 ,2018-07-18 ,CO-28,,,24,Sucre,Sucre
585,585,2018-07-18 ,2018-07-18 ,CO-29,,,24,Tolima,Tolima
586,586,2018-07-18 ,2018-07-18 ,CO-30,,,24,Valle del Cauca,Valle del Cauca
587,587,2018-07-18 ,2018-07-18 ,CO-31,,,24,Vaupes,Vaupes
588,588,2018-07-18 ,2018-07-18 ,CO-32,,,24,Vichada,Vichada
589,589,2018-07-18 ,2018-07-18 ,KM-01,,,85,Mwali,Mwali
590,590,2018-07-18 ,2018-07-18 ,KM-02,,,85,Njazidja,Njazidja
591,591,2018-07-18 ,2018-07-18 ,KM-03,,,85,Nzwani,Nzwani
592,592,2018-07-18 ,2018-07-18 ,CV-01,,,134,Boa Vista,Boa Vista
593,593,2018-07-18 ,2018-07-18 ,CV-02,,,134,Brava,Brava
594,594,2018-07-18 ,2018-07-18 ,CV-03,,,134,Maio,Maio
595,595,2018-07-18 ,2018-07-18 ,CV-04,,,134,Mosteiros,Mosteiros
596,596,2018-07-18 ,2018-07-18 ,CV-05,,,134,Paul,Paul
597,597,2018-07-18 ,2018-07-18 ,CV-06,,,134,Porto Novo,Porto Novo
598,598,2018-07-18 ,2018-07-18 ,CV-07,,,134,Praia,Praia
599,599,2018-07-18 ,2018-07-18 ,CV-08,,,134,Ribeira Brava,Ribeira Brava
600,600,2018-07-18 ,2018-07-18 ,CV-09,,,134,Ribeira Grande de Santiago,Ribeira Grande de Santiago
601,601,2018-07-18 ,2018-07-18 ,CV-10,,,134,Ribeira Grande,Ribeira Grande
602,602,2018-07-18 ,2018-07-18 ,CV-11,,,134,Sao Domingos,Sao Domingos
603,603,2018-07-18 ,2018-07-18 ,CV-12,,,134,Sao Filipe,Sao Filipe
604,604,2018-07-18 ,2018-07-18 ,CV-13,,,134,Sao Lourenço dos Orgaos,Sao Lourenço dos Orgaos
605,605,2018-07-18 ,2018-07-18 ,CV-14,,,134,Sao Miguel,Sao Miguel
606,606,2018-07-18 ,2018-07-18 ,CV-15,,,134,Sao Salvador do Mundo,Sao Salvador do Mundo
607,607,2018-07-18 ,2018-07-18 ,CV-16,,,134,Sao Vicente,Sao Vicente
608,608,2018-07-18 ,2018-07-18 ,CV-17,,,134,Sal,Sal
609,609,2018-07-18 ,2018-07-18 ,CV-18,,,134,Santa Catarina do Fogo ,Santa Catarina do Fogo 
610,610,2018-07-18 ,2018-07-18 ,CV-19,,,134,Santa Catarina,Santa Catarina
611,611,2018-07-18 ,2018-07-18 ,CV-20,,,134,Santa Cruz,Santa Cruz
612,612,2018-07-18 ,2018-07-18 ,CV-21,,,134,Tarrafal de Sao Nicolau,Tarrafal de Sao Nicolau
613,613,2018-07-18 ,2018-07-18 ,CV-22,,,134,Tarrafal,Tarrafal
614,614,2018-07-18 ,2018-07-18 ,CR-01,,,135,Alajuela,Alajuela
615,615,2018-07-18 ,2018-07-18 ,CR-02,,,135,Cartago,Cartago
616,616,2018-07-18 ,2018-07-18 ,CR-03,,,135,Guanacaste,Guanacaste
617,617,2018-07-18 ,2018-07-18 ,CR-04,,,135,Heredia,Heredia
618,618,2018-07-18 ,2018-07-18 ,CR-05,,,135,Limon,Limon
619,619,2018-07-18 ,2018-07-18 ,CR-06,,,135,Puntarenas,Puntarenas
620,620,2018-07-18 ,2018-07-18 ,CR-07,,,135,San Jose,San Jose
621,621,2018-07-18 ,2018-07-18 ,CU-01,,,136,Camagüey,Camagüey
622,622,2018-07-18 ,2018-07-18 ,CU-02,,,136,Ciego de Avila,Ciego de Avila
623,623,2018-07-18 ,2018-07-18 ,CU-03,,,136,Cienfuegos,Cienfuegos
624,624,2018-07-18 ,2018-07-18 ,CU-04,,,136,Ciudad de la Habana,Ciudad de la Habana
625,625,2018-07-18 ,2018-07-18 ,CU-05,,,136,Granma,Granma
626,626,2018-07-18 ,2018-07-18 ,CU-06,,,136,Guantanamo,Guantanamo
627,627,2018-07-18 ,2018-07-18 ,CU-07,,,136,Holguin,Holguin
628,628,2018-07-18 ,2018-07-18 ,CU-08,,,136,Isla de la Juventud,Isla de la Juventud
629,629,2018-07-18 ,2018-07-18 ,CU-09,,,136,La Habana,La Habana
630,630,2018-07-18 ,2018-07-18 ,CU-10,,,136,Las Tunas,Las Tunas
631,631,2018-07-18 ,2018-07-18 ,CU-11,,,136,Matanzas,Matanzas
632,632,2018-07-18 ,2018-07-18 ,CU-12,,,136,Mayabeque,Mayabeque
