rownames,project_id,date,type
2054,586,2017-12-04 ,1024
2055,586,2022-07-01 ,2048
2056,587,2016-01-01 ,1
2057,587,2016-12-31 ,8
2058,588,2016-01-01 ,1
2059,588,2016-09-30 ,8
2060,589,2016-01-01 ,1
2061,589,2016-03-31 ,8
2062,590,2016-01-01 ,1
2063,590,2016-01-01 ,2
2064,590,2018-12-31 ,8
2065,590,2016-01-01 ,16
2066,590,2017-03-15 ,32
2067,590,2016-01-01 ,64
2068,590,2016-01-01 ,128
2069,590,2017-08-15 ,512
2070,590,2017-08-15 ,2048
2071,591,2016-01-01 ,1
2072,591,2017-12-31 ,8
2073,592,2016-01-01 ,1
2074,592,2017-12-31 ,8
2075,592,2016-01-01 ,16
2076,592,2016-12-15 ,32
2077,592,2016-01-01 ,128
2078,592,2017-09-29 ,256
2079,592,2017-12-01 ,512
2080,592,2017-12-01 ,2048
2081,593,2016-01-01 ,1
2082,593,2016-01-01 ,8
2083,594,2016-01-01 ,1
2084,594,2016-01-01 ,2
2085,594,2016-01-01 ,4
2086,594,2020-12-01 ,8
2087,594,2016-01-01 ,128
2088,594,2021-02-02 ,2048
2089,595,2016-01-01 ,1
2090,595,2020-12-01 ,8
2091,595,2021-02-02 ,2048
2092,596,2016-01-01 ,1
2093,596,2017-12-31 ,8
2094,597,2016-01-01 ,1
2095,597,2016-01-01 ,2
2096,597,2016-01-01 ,4
2097,597,2025-01-01 ,8
2098,597,2016-01-01 ,128
2099,598,2016-01-01 ,1
2100,598,2019-12-01 ,8
2101,598,2020-03-18 ,2048
2102,599,2016-01-01 ,1
2103,599,2017-12-31 ,8
2104,600,2016-01-01 ,1
2105,600,2016-01-01 ,2
2106,600,2016-01-01 ,4
2107,600,2017-02-28 ,8
2108,600,2014-01-24 ,16
2109,600,2014-05-21 ,32
2110,600,2014-02-10 ,64
2111,600,2014-02-04 ,128
2112,600,2017-03-15 ,512
2113,601,2016-01-01 ,1
2114,601,2016-01-01 ,2
2115,601,2016-01-01 ,4
2116,601,2023-12-01 ,8
2117,601,2016-01-01 ,16
2118,601,2017-12-31 ,32
2119,602,2016-01-01 ,1
2120,602,2018-12-31 ,8
2121,602,2019-01-04 ,2048
2122,603,2016-01-01 ,1
2123,603,2016-01-01 ,2
2124,603,2023-12-01 ,8
2125,603,2016-01-01 ,16
2126,603,,32
2127,603,2016-01-01 ,64
2128,603,,2048
2129,604,2016-01-01 ,1
2130,604,2016-12-31 ,8
2131,605,2016-01-01 ,1
2132,605,2018-12-31 ,8
2133,605,2019-01-04 ,2048
2134,606,2016-01-01 ,1
2135,606,2016-12-31 ,8
2136,607,2016-01-01 ,1
2137,607,2016-12-31 ,8
2138,608,2016-01-01 ,1
2139,608,2016-12-31 ,8
2140,609,2016-01-01 ,1
2141,609,,2
2142,609,2016-12-31 ,8
2143,609,,16
2144,609,,32
2145,609,,64
2146,609,,2048
2147,610,2016-01-01 ,1
2148,610,2016-12-31 ,8
2149,611,2016-01-01 ,1
2150,611,2022-06-01 ,8
2151,611,2022-06-30 ,2048
2152,612,2016-01-01 ,1
2153,612,2024-12-01 ,8
2154,613,2016-01-01 ,1
2155,613,2022-12-01 ,8
2156,613,2023-01-31 ,2048
2157,614,2016-01-01 ,1
2158,614,2020-12-01 ,8
2159,614,2022-06-30 ,2048
2160,615,2016-01-01 ,1
2161,615,2017-12-31 ,8
2162,615,2016-01-01 ,16
2163,615,2017-12-31 ,32
2164,616,2016-01-01 ,1
2165,616,2016-12-31 ,8
2166,617,2016-01-01 ,1
2167,617,2016-12-31 ,8
2168,618,2016-01-01 ,1
2169,618,2017-03-31 ,8
2170,619,2015-12-07 ,1
2171,619,2016-04-30 ,8
2172,620,2016-01-04 ,1
2173,620,2016-12-31 ,8
2174,621,2015-01-01 ,1
2175,621,2017-12-31 ,8
2176,622,2015-12-01 ,1
2177,622,2015-12-01 ,2
2178,622,2017-12-31 ,8
2179,622,2016-01-12 ,128
2180,622,2016-01-12 ,256
2181,622,2016-01-12 ,512
2182,622,2016-10-21 ,1024
2183,622,2017-12-31 ,2048
2184,623,2016-01-04 ,1
2185,623,2016-04-30 ,8
2186,624,2016-01-06 ,1
2187,624,,2
2188,624,2016-03-31 ,8
2189,624,,16
2190,624,,32
2191,624,,64
2192,624,,2048
2193,625,2015-10-01 ,1
2194,625,,2
2195,625,2016-01-31 ,8
2196,625,,16
2197,625,,32
2198,625,,64
2199,625,,2048
2200,626,2016-01-11 ,1
2201,626,2016-04-30 ,8
2202,627,2016-01-11 ,1
2203,627,2016-01-11 ,2
2204,627,2016-01-11 ,4
2205,627,2018-12-01 ,8
2206,627,2016-03-07 ,16
2207,627,2016-06-13 ,32
2208,627,2016-02-15 ,64
2209,627,2016-02-09 ,128
2210,627,2016-07-15 ,256
2211,627,2017-01-26 ,512
2212,627,2019-01-04 ,2048
2213,628,2016-01-01 ,1
2214,628,2016-12-31 ,8
2215,629,2016-02-04 ,1
2216,629,2018-07-31 ,8
2217,630,2016-02-01 ,1
2218,630,2016-02-01 ,2
2219,630,2018-12-31 ,8
2220,630,2019-01-04 ,2048
2221,631,2016-02-22 ,1
2222,631,2016-12-31 ,8
2223,632,2016-03-01 ,1
2224,632,2016-03-01 ,2
2225,632,2016-04-01 ,4
2226,632,2016-08-31 ,8
2227,632,2016-05-01 ,16
2228,632,2016-05-01 ,32
2229,632,2016-04-01 ,64
2230,632,2016-04-01 ,128
2231,632,2016-05-01 ,256
2232,632,,512
2233,632,2016-08-01 ,2048
2234,633,2016-03-01 ,1
2235,633,2016-06-01 ,8
2236,634,2016-03-04 ,1
2237,634,2016-03-04 ,2
2238,634,2016-03-04 ,4
2239,634,2017-12-31 ,8
2240,635,2016-04-01 ,1
2241,635,2017-12-31 ,8
2242,636,2016-10-01 ,1
2243,636,2016-12-31 ,8
2244,637,2016-04-01 ,1
2245,637,2017-01-15 ,4
2246,637,2017-12-31 ,8
2247,638,2016-03-01 ,1
2248,638,2017-12-31 ,8
2249,638,2016-04-20 ,16
2250,638,2016-04-30 ,32
2251,638,2017-04-15 ,512
2252,638,2017-07-15 ,1024
2253,639,2016-03-21 ,1
2254,639,2017-01-01 ,8
2255,639,2016-04-20 ,16
2256,639,2016-04-30 ,32
2257,639,2017-04-15 ,512
2258,639,2017-07-15 ,1024
2259,640,2015-08-01 ,1
2260,640,2015-08-01 ,2
2261,640,2015-08-01 ,4
2262,640,2017-03-31 ,8
2263,640,2016-10-24 ,16
2264,640,2017-04-30 ,32
2265,640,2013-03-06 ,128
2266,641,2016-01-01 ,1
2267,641,2016-01-01 ,2
2268,641,2016-09-19 ,4
2269,641,2018-12-31 ,8
2270,641,2017-01-28 ,16
2271,641,2017-02-23 ,32
2272,641,2018-01-28 ,64
2273,641,2016-06-06 ,128
2274,641,2017-09-30 ,512
2275,641,2018-12-19 ,2048
2276,642,2014-01-01 ,1
2277,642,2014-01-01 ,2
2278,642,2018-09-30 ,8
2279,642,2014-08-01 ,16
2280,642,2014-09-01 ,32
2281,642,2014-01-01 ,64
2282,642,2014-03-01 ,128
2283,642,2014-11-01 ,512
2284,642,,2048
2285,643,2016-04-18 ,1
2286,643,,2
2287,643,2016-12-31 ,8
2288,643,,16
2289,643,,32
2290,643,,64
2291,643,,2048
2292,644,2016-04-20 ,1
2293,644,2016-04-20 ,2
2294,644,2021-12-01 ,8
2295,644,2017-04-01 ,16
2296,644,2020-03-01 ,32
2297,644,2017-03-01 ,64
2298,644,2016-04-27 ,128
2299,644,2019-04-01 ,256
2300,644,,512
2301,644,2021-03-01 ,2048
2302,645,2016-04-20 ,1
2303,645,2016-04-20 ,2
2304,645,2018-12-31 ,8
2305,645,2016-08-01 ,16
2306,645,2016-12-02 ,32
2307,645,2017-04-04 ,64
2308,645,2016-05-19 ,128
2309,645,2016-12-22 ,256
2310,645,2017-04-03 ,512
2311,645,2017-12-31 ,2048
2312,646,2016-04-15 ,1
2313,646,,2
2314,646,2016-08-31 ,8
2315,646,,16
2316,646,,32
2317,646,,64
2318,646,,2048
2319,647,2016-04-15 ,1
2320,647,,2
2321,647,2016-12-31 ,8
2322,647,,16
2323,647,,32
2324,647,,64
2325,647,,2048
2326,648,2016-04-15 ,1
2327,648,,2
2328,648,2016-08-31 ,8
2329,648,,16
2330,648,,32
2331,648,,64
2332,648,,2048
2333,649,2014-01-01 ,1
2334,649,2014-01-01 ,2
2335,649,2018-12-31 ,8
2336,649,2014-06-01 ,128
2337,650,2016-05-04 ,1
2338,650,2016-09-30 ,8
2339,651,2016-05-01 ,1
2340,651,2016-05-01 ,2
2341,651,2017-05-01 ,8
2342,651,,16
2343,651,,32
2344,651,2016-05-01 ,64
2345,651,2016-06-01 ,128
2346,651,,512
2347,651,2017-07-01 ,2048
2348,652,2016-04-01 ,1
2349,652,2016-04-01 ,2
2350,652,2016-04-01 ,4
2351,652,2017-02-01 ,8
2352,652,2016-07-15 ,16
2353,652,2016-08-20 ,32
2354,652,2016-07-15 ,64
2355,652,2016-04-13 ,128
2356,652,2016-09-15 ,256
2357,653,2016-05-01 ,1
2358,653,2018-01-31 ,8
2359,654,2016-05-01 ,1
2360,654,,2
2361,654,2016-07-31 ,8
2362,654,,16
2363,654,,32
2364,654,,64
2365,654,,2048
2366,655,2016-03-01 ,1
2367,655,2016-03-01 ,2
2368,655,2016-03-01 ,4
2369,655,2018-12-31 ,8
2370,655,2017-10-01 ,16
2371,655,2017-11-01 ,32
2372,655,2017-03-01 ,64
2373,655,2017-02-01 ,128
2374,655,2018-01-01 ,256
2375,655,,512
2376,655,,2048
2377,656,2016-05-10 ,1
2378,656,2016-06-30 ,8
2379,657,2016-05-01 ,1
2380,657,2018-12-31 ,8
2381,658,2016-06-06 ,1
2382,658,2016-12-31 ,8
2383,659,2016-06-15 ,1
2384,659,,2
2385,659,2016-12-31 ,8
2386,659,,16
2387,659,,32
2388,659,,64
2389,659,,2048
2390,660,2016-06-15 ,1
2391,660,2016-06-01 ,2
2392,660,2016-06-01 ,4
2393,660,2016-08-15 ,8
2394,660,2016-07-01 ,16
2395,660,2016-07-01 ,32
2396,660,2016-06-01 ,64
2397,660,,512
2398,660,2016-08-01 ,2048
2399,661,2016-06-06 ,1
2400,661,2016-06-06 ,2
2401,661,2016-07-01 ,4
2402,661,2019-09-01 ,8
2403,661,2016-08-01 ,16
2404,661,2016-07-15 ,128
2405,661,2019-11-12 ,2048
2406,662,2016-06-01 ,1
2407,662,2018-05-31 ,8
2408,663,2016-01-01 ,1
2409,663,2017-01-02 ,8
2410,664,2016-04-01 ,1
2411,664,2016-06-30 ,8
2412,665,2016-06-01 ,1
2413,665,2017-12-31 ,8
2414,666,2016-06-01 ,1
2415,666,2017-12-31 ,8
2416,667,2016-01-01 ,1
2417,667,2016-12-31 ,8
2418,668,2016-01-01 ,1
2419,668,2016-01-01 ,2
2420,668,2016-01-01 ,4
2421,668,2017-12-31 ,8
2422,668,2015-02-15 ,16
2423,668,2015-08-15 ,32
2424,669,2016-09-01 ,1
2425,669,2016-09-01 ,2
2426,669,2016-09-01 ,4
2427,669,2017-12-31 ,8
2428,669,2017-02-09 ,16
2429,669,2017-03-03 ,32
2430,669,2017-03-31 ,256
2431,669,2017-06-07 ,512
2432,670,2016-07-01 ,1
2433,670,2016-07-01 ,2
2434,670,2016-07-01 ,4
2435,670,2017-12-31 ,8
2436,671,2016-07-11 ,1
2437,671,2016-11-20 ,8
2438,672,2016-07-07 ,1
2439,672,2016-07-07 ,2
2440,672,2016-07-07 ,4
2441,672,2018-12-31 ,8
2442,672,2016-07-22 ,16
2443,672,2017-11-10 ,32
2444,672,2016-07-15 ,64
2445,674,2016-07-01 ,1
2446,674,2016-07-01 ,2
2447,674,2016-12-01 ,8
2448,674,,16
2449,674,,32
2450,674,,64
2451,674,,2048
2452,675,2016-01-01 ,1
2453,675,,2
2454,675,2016-12-31 ,8
2455,675,,16
2456,675,,32
2457,675,,64
2458,675,,2048
2459,676,2016-01-01 ,1
2460,676,2023-12-01 ,8
2461,677,2016-07-01 ,1
2462,677,2016-07-18 ,2
2463,677,2016-07-18 ,4
2464,677,2023-12-01 ,8
2465,677,2016-07-18 ,128
2466,678,2016-08-01 ,1
2467,678,2016-08-01 ,4
2468,678,2018-12-31 ,8
2469,678,2016-12-01 ,16
2470,678,2017-02-06 ,32
2471,678,2017-02-15 ,256
2472,678,2017-04-20 ,512
2473,678,2017-06-01 ,1024
2474,679,2016-08-01 ,1
2475,679,2016-08-01 ,2
2476,679,2023-12-01 ,8
2477,679,2017-11-22 ,16
2478,679,2016-08-31 ,64
2479,679,2016-12-15 ,128
2480,680,2016-08-01 ,1
2481,680,2018-12-31 ,8
2482,681,2016-09-29 ,1
2483,681,2017-01-10 ,8
2484,682,2016-10-17 ,1
2485,682,2016-12-31 ,8
2486,683,2016-10-10 ,1
2487,683,2017-09-30 ,8
2488,684,2016-10-01 ,1
2489,684,2016-10-01 ,2
2490,684,2017-12-31 ,8
2491,684,2017-05-24 ,128
2492,685,2016-09-01 ,1
2493,685,2018-03-31 ,8
2494,685,2017-01-01 ,16
2495,685,2017-01-10 ,32
2496,685,2017-02-15 ,2048
2497,686,2017-01-01 ,1
2498,686,2022-12-01 ,8
2499,686,2023-03-28 ,2048
2500,687,2016-10-17 ,1
2501,687,2016-10-17 ,2
2502,687,2016-10-17 ,4
2503,687,2017-12-31 ,8
2504,687,2016-10-25 ,64
2505,687,2017-11-15 ,1024
2506,688,2016-10-17 ,1
2507,688,2016-12-31 ,8
2508,689,2017-01-01 ,1
2509,689,2017-01-01 ,2
2510,689,2017-01-01 ,4
2511,689,2018-12-31 ,8
2512,690,2016-09-01 ,1
2513,690,2021-12-01 ,8
2514,690,2022-02-11 ,2048
2515,691,2016-10-20 ,1
2516,691,2016-10-01 ,2
2517,691,2016-10-01 ,4
2518,691,2018-07-11 ,8
2519,691,2016-11-15 ,16
2520,691,2016-12-01 ,32
2521,691,2016-11-01 ,64
2522,691,2016-11-01 ,128
2523,691,2017-01-01 ,256
2524,691,2017-02-01 ,512
2525,691,,1024
2526,691,,2048
2527,692,2017-01-01 ,1
2528,692,2017-12-31 ,8
2529,693,2016-10-20 ,1
2530,693,,2
2531,693,2017-12-31 ,8
2532,693,2016-12-10 ,16
2533,693,2016-12-20 ,32
2534,693,,64
2535,693,2016-10-15 ,128
2536,693,2017-02-01 ,256
2537,693,2017-02-20 ,512
2538,693,,2048
2539,694,2017-01-01 ,1
2540,694,2017-12-31 ,8
2541,695,2016-10-01 ,1
2542,695,2016-10-01 ,2
2543,695,2016-10-01 ,4
2544,695,2017-12-01 ,8
2545,695,2016-12-01 ,16
2546,695,2017-11-01 ,32
2547,695,2016-12-01 ,64
2548,695,2016-12-01 ,128
2549,695,2017-01-01 ,256
2550,695,,512
2551,695,,1024
2552,695,2017-12-01 ,2048
2553,696,2016-09-15 ,1
2554,696,,2
2555,696,2021-06-01 ,8
2556,696,2017-09-01 ,16
2557,696,,32
2558,696,2017-07-06 ,64
2559,696,2016-12-20 ,128
2560,696,2019-11-01 ,512
2561,696,2021-06-24 ,2048
2562,697,2017-01-01 ,1
2563,697,2017-01-15 ,4
2564,697,2017-12-31 ,8
2565,698,2017-01-01 ,1
2566,698,2017-12-31 ,8
2567,699,2017-01-01 ,1
2568,699,2017-12-31 ,8
2569,700,2017-01-01 ,1
2570,700,,2
2571,700,2017-12-31 ,8
2572,700,,16
2573,700,,32
2574,700,,64
2575,700,,512
2576,700,,2048
2577,701,2017-01-01 ,1
2578,701,2017-12-31 ,8
2579,702,2017-01-01 ,1
2580,702,2018-12-31 ,8
2581,703,2016-11-01 ,1
2582,703,2019-12-01 ,8
2583,703,2020-01-06 ,2048
2584,704,2016-12-01 ,1
2585,704,2017-12-31 ,8
2586,705,2017-01-01 ,1
2587,705,2017-01-01 ,2
2588,705,2022-12-01 ,8
2589,705,,16
2590,705,,32
2591,705,,64
2592,705,2023-01-31 ,2048
2593,706,2017-01-01 ,1
2594,706,2029-12-01 ,8
2595,707,2017-01-01 ,1
2596,707,2021-12-01 ,8
2597,707,2022-02-11 ,2048
2598,708,2017-01-01 ,1
2599,708,2021-12-01 ,8
2600,708,2022-02-11 ,2048
2601,709,2017-01-01 ,1
2602,709,2021-12-01 ,8
2603,709,2022-02-11 ,2048
2604,710,2017-01-01 ,1
2605,710,,2
2606,710,2017-01-01 ,4
2607,710,2017-12-31 ,8
2608,710,,16
2609,710,,32
2610,710,,64
2611,710,2017-01-01 ,128
2612,710,,512
2613,710,2017-12-01 ,2048
2614,711,2017-01-01 ,1
2615,711,2017-12-31 ,8
2616,712,2017-01-01 ,1
2617,712,2017-05-22 ,2
2618,712,2017-06-28 ,4
2619,712,2018-12-31 ,8
2620,712,2017-07-15 ,16
2621,712,2017-10-15 ,32
2622,712,2017-06-28 ,128
2623,712,2017-10-15 ,256
2624,713,2017-01-01 ,1
2625,713,2017-01-01 ,2
2626,713,2017-01-01 ,4
2627,713,2019-12-01 ,8
2628,713,2020-03-16 ,2048
2629,714,2017-01-01 ,1
2630,714,2017-01-01 ,2
2631,714,2018-12-31 ,8
2632,715,2017-01-01 ,1
2633,715,2017-07-31 ,8
2634,716,2016-10-24 ,1
2635,716,2016-10-24 ,2
2636,716,2016-10-25 ,4
2637,716,2017-12-31 ,8
2638,716,2016-11-16 ,16
2639,716,2016-11-25 ,32
2640,716,2016-10-25 ,128
2641,716,2017-01-31 ,512
2642,717,2015-10-01 ,1
2643,717,,2
2644,717,2018-10-01 ,8
2645,717,,16
2646,717,,32
2647,717,,64
2648,717,2019-01-07 ,2048
2649,718,2016-12-01 ,1
2650,718,2017-03-24 ,8
2651,719,2017-01-03 ,1
2652,719,2017-01-03 ,2
2653,719,2017-01-03 ,4
2654,719,2017-06-30 ,8
2655,719,2017-01-01 ,16
2656,719,2017-06-30 ,32
2657,719,2017-02-02 ,256
2658,719,2017-10-13 ,512
2659,719,2017-10-31 ,2048
2660,720,2017-01-09 ,1
2661,720,2017-05-31 ,8
2662,721,2017-01-13 ,1
2663,721,2017-12-31 ,8
2664,722,2017-01-01 ,1
2665,722,2017-01-01 ,2
2666,722,2017-01-01 ,4
2667,722,2024-12-01 ,8
2668,722,2017-03-15 ,16
2669,722,2017-06-10 ,32
2670,722,2017-06-15 ,512
2671,723,2017-01-01 ,1
2672,723,2017-01-01 ,2
2673,723,2017-01-01 ,4
2674,723,2019-12-01 ,8
2675,723,2017-02-01 ,16
2676,723,2017-12-31 ,32
2677,723,2020-10-28 ,2048
2678,724,2017-02-01 ,1
2679,724,2019-06-01 ,8
2680,724,2019-10-22 ,2048
2681,725,2017-01-01 ,1
2682,725,2017-01-01 ,2
2683,725,2022-12-01 ,8
2684,725,2018-09-01 ,16
2685,725,2019-12-01 ,32
2686,725,,64
2687,725,2017-12-27 ,128
2688,725,2023-03-29 ,2048
2689,726,2017-01-01 ,1
2690,726,2017-01-01 ,2
2691,726,2017-01-01 ,4
2692,726,2018-12-31 ,8
2693,726,2017-01-01 ,64
2694,727,2017-02-07 ,1
2695,727,2017-06-30 ,8
2696,728,2017-01-01 ,1
2697,728,2017-01-01 ,2
2698,728,2017-01-01 ,4
2699,728,2021-12-01 ,8
2700,728,2016-04-01 ,16
2701,728,2019-06-01 ,32
2702,728,,64
2703,728,2016-04-01 ,128
2704,728,2021-10-01 ,512
2705,728,2021-12-20 ,2048
2706,729,2017-02-15 ,1
2707,729,2017-02-15 ,2
2708,729,2017-02-15 ,4
2709,729,2017-06-30 ,8
2710,729,2017-04-25 ,2048
2711,730,2017-02-06 ,1
2712,730,2018-12-01 ,8
2713,731,2017-02-20 ,1
2714,731,2017-03-01 ,4
2715,731,2018-12-31 ,8
2716,732,2017-01-01 ,1
2717,732,2017-01-01 ,2
2718,732,2017-01-01 ,4
2719,732,2025-01-01 ,8
2720,732,2017-01-01 ,128
2721,733,2017-02-01 ,1
2722,733,2021-11-01 ,8
2723,733,2017-10-04 ,128
2724,733,2021-11-24 ,2048
2725,734,2017-02-01 ,1
2726,734,2018-12-01 ,8
2727,734,2017-09-22 ,128
2728,735,2017-02-01 ,1
2729,735,2017-02-01 ,2
2730,735,2017-02-01 ,4
2731,735,2020-07-01 ,8
2732,735,2017-02-01 ,128
2733,735,2020-06-18 ,2048
2734,736,2017-03-01 ,1
2735,736,2017-03-01 ,2
2736,736,2016-12-01 ,4
2737,736,2017-12-31 ,8
2738,736,2017-05-01 ,16
2739,736,2017-08-01 ,32
2740,736,2017-02-17 ,128
2741,736,2017-11-01 ,256
2742,736,2017-11-01 ,512
2743,736,2017-12-01 ,2048
2744,737,2017-02-01 ,1
2745,737,2017-02-01 ,2
2746,737,2017-02-01 ,4
2747,737,2017-12-31 ,8
2748,737,2016-11-02 ,16
2749,737,2017-05-01 ,32
2750,737,2017-02-01 ,64
2751,737,2017-02-12 ,128
2752,737,2017-07-01 ,256
2753,737,2017-10-20 ,512
2754,738,2017-01-01 ,1
2755,738,2017-12-31 ,8
2756,739,2017-02-01 ,1
2757,739,2017-02-01 ,2
2758,739,2017-02-01 ,4
2759,739,2017-07-31 ,8
2760,739,2017-03-16 ,16
2761,739,2017-03-28 ,32
2762,739,2017-02-15 ,64
2763,739,2017-03-01 ,128
2764,739,2017-04-10 ,256
2765,739,2017-06-15 ,512
2766,740,2017-02-01 ,1
2767,740,2018-03-31 ,8
2768,740,2017-02-05 ,16
2769,741,2017-03-01 ,1
2770,741,2017-03-01 ,2
2771,741,2019-12-01 ,8
2772,741,2019-03-12 ,2048
2773,742,2017-03-01 ,1
2774,742,2017-08-31 ,8
2775,743,2017-03-02 ,1
2776,743,2017-03-02 ,2
2777,743,2017-03-02 ,4
2778,743,2018-06-30 ,8
2779,743,2017-04-01 ,16
2780,743,2017-04-30 ,32
2781,743,2017-04-07 ,128
2782,743,2017-08-01 ,256
2783,743,2017-08-01 ,512
2784,744,2017-03-01 ,1
2785,744,2017-03-01 ,2
2786,744,2018-12-31 ,8
2787,745,2017-01-01 ,1
2788,745,2017-01-01 ,2
2789,745,2017-01-01 ,4
2790,745,2022-12-01 ,8
2791,745,2023-03-29 ,2048
2792,746,2017-03-06 ,1
2793,746,2017-03-06 ,2
2794,746,2021-04-01 ,8
2795,746,2017-10-12 ,16
2796,746,2017-12-24 ,32
2797,746,2017-05-20 ,128
2798,746,2021-06-18 ,2048
2799,747,2017-03-01 ,1
2800,747,2017-03-06 ,2
2801,747,2021-12-01 ,8
2802,747,2018-02-01 ,16
2803,747,2017-05-20 ,128
2804,747,2022-06-30 ,2048
2805,748,2017-03-01 ,1
2806,748,2017-03-01 ,2
2807,748,2021-04-01 ,8
2808,748,2017-10-13 ,16
2809,748,2016-02-14 ,64
2810,748,2016-05-15 ,128
2811,748,2021-03-02 ,2048
2812,749,2017-05-01 ,1
2813,749,2019-04-30 ,8
2814,750,2017-04-01 ,1
2815,750,2017-09-01 ,2
2816,750,2018-12-31 ,8
2817,750,2017-12-01 ,128
2818,751,2017-03-30 ,1
2819,751,2017-03-30 ,2
2820,751,2017-03-30 ,4
2821,751,2017-12-31 ,8
2822,751,2017-05-10 ,16
2823,751,2017-06-03 ,32
2824,751,2017-04-15 ,128
2825,751,2017-06-05 ,256
2826,751,2017-08-15 ,512
2827,751,2017-11-10 ,1024
2828,752,2016-12-01 ,1
2829,752,2017-06-30 ,8
2830,753,2017-04-01 ,1
2831,753,2017-04-01 ,2
2832,753,2017-04-01 ,4
2833,753,2017-12-31 ,8
2834,753,2017-05-01 ,16
2835,753,2017-07-01 ,32
2836,753,2017-04-01 ,64
2837,753,2017-05-01 ,128
2838,753,2017-06-01 ,256
2839,753,2017-06-01 ,512
2840,753,2017-12-01 ,2048
2841,754,2016-12-17 ,1
2842,754,2016-12-01 ,2
2843,754,2016-12-24 ,8
2844,754,2016-12-01 ,16
2845,754,2016-12-01 ,32
2846,754,2016-12-01 ,64
2847,754,2016-12-01 ,128
2848,754,2016-12-01 ,2048
2849,755,2017-04-17 ,1
2850,755,2017-04-17 ,2
2851,755,2018-10-01 ,8
2852,755,2017-10-03 ,16
2853,755,2017-06-13 ,128
2854,755,2018-10-04 ,2048
2855,756,2017-04-17 ,1
2856,756,2017-04-17 ,2
2857,756,2018-10-01 ,8
2858,756,2016-10-15 ,16
2859,756,2016-08-04 ,128
2860,756,2016-04-03 ,256
2861,756,2018-10-04 ,2048
2862,757,2017-04-17 ,1
2863,757,2017-04-17 ,2
2864,757,2017-04-17 ,4
2865,757,2017-12-31 ,8
2866,757,2017-05-25 ,16
2867,757,2017-06-15 ,32
2868,757,2017-04-25 ,64
2869,757,2017-04-19 ,128
2870,757,2017-09-05 ,256
2871,757,2017-10-13 ,512
2872,757,2017-11-30 ,2048
2873,758,2017-04-22 ,1
2874,758,2017-04-22 ,2
2875,758,2018-12-31 ,8
2876,758,2017-04-22 ,16
2877,758,2017-06-12 ,32
2878,758,2017-07-11 ,64
2879,758,2016-01-12 ,128
2880,758,2017-07-08 ,256
2881,758,2017-10-03 ,512
2882,758,2017-11-16 ,1024
2883,759,2017-04-01 ,1
2884,759,2017-04-01 ,2
2885,759,2017-04-01 ,4
2886,759,2018-12-31 ,8
2887,759,,16
2888,759,2019-03-01 ,32
2889,759,,64
2890,759,2017-04-01 ,128
2891,759,2019-02-01 ,512
2892,759,,1024
2893,759,,2048
2894,760,2017-05-12 ,1
2895,760,2017-05-12 ,2
2896,760,2017-12-31 ,8
2897,760,2017-05-19 ,128
2898,761,2017-05-01 ,1
2899,761,2018-12-30 ,8
2900,762,2017-04-01 ,1
2901,762,2017-06-30 ,8
2902,763,2017-05-15 ,1
2903,763,2018-12-31 ,8
2904,764,2017-05-19 ,1
2905,764,2017-08-15 ,4
2906,764,2017-12-29 ,8
2907,765,2017-09-01 ,1
2908,765,2017-09-04 ,2
2909,765,2016-04-01 ,4
2910,765,2022-12-01 ,8
2911,765,2023-03-24 ,2048
2912,766,2017-05-01 ,1
2913,766,2018-05-31 ,8
2914,767,2017-06-01 ,1
2915,767,2017-12-31 ,8
2916,768,2017-05-15 ,1
2917,768,2017-08-31 ,8
2918,768,2017-06-01 ,16
2919,768,2017-06-30 ,32
2920,768,2017-07-15 ,512
2921,768,2017-07-31 ,2048
2922,769,2017-01-01 ,1
2923,769,2017-01-01 ,2
2924,769,2017-01-01 ,4
2925,769,2024-12-01 ,8
2926,769,2016-09-15 ,16
2927,770,2017-06-01 ,1
2928,770,2019-12-01 ,8
2929,770,2017-06-05 ,16
2930,770,2020-04-27 ,2048
2931,771,2017-04-01 ,1
2932,771,2017-12-31 ,8
2933,772,2017-07-01 ,1
2934,772,2021-12-01 ,8
2935,772,2022-07-01 ,2048
2936,773,2017-06-01 ,1
2937,773,2017-09-30 ,8
2938,774,2017-05-01 ,1
2939,774,2017-05-01 ,2
2940,774,2017-06-01 ,4
2941,774,2023-12-01 ,8
2942,774,2018-08-01 ,16
2943,774,2018-12-01 ,32
2944,774,2017-05-01 ,64
2945,774,2018-03-01 ,128
2946,774,2018-12-01 ,256
2947,774,,2048
2948,775,2017-07-06 ,1
2949,775,2017-07-06 ,2
2950,775,2017-07-06 ,4
2951,775,2018-12-31 ,8
2952,775,2017-07-31 ,16
2953,775,2017-07-25 ,64
2954,775,2017-09-18 ,512
2955,776,2017-07-01 ,1
2956,776,2018-02-28 ,8
2957,776,2017-08-03 ,16
2958,776,2017-08-25 ,32
2959,776,2017-11-15 ,512
2960,777,2017-05-01 ,1
2961,777,2017-05-01 ,2
2962,777,2017-05-01 ,4
2963,777,2020-12-01 ,8
2964,777,2014-06-01 ,16
2965,777,2015-08-24 ,32
2966,777,2015-07-18 ,256
2967,777,2021-03-02 ,2048
2968,778,2017-05-01 ,1
2969,778,2017-05-01 ,2
2970,778,2017-05-01 ,4
2971,778,2018-06-30 ,8
