rownames,macro_budget_id,year,amount,comment,project_id,accounting_amount
1929,40712764,2020,830645.5,,55,830645.5
1930,40712765,2021,632643.77,,55,632643.77
1931,40712766,2022,665162.88,,55,0
1932,40712767,2015,538646.84,,55,538646.84
1933,40712768,2014,770640.56,,55,770640.56
1934,40712769,2019,705573.28,,55,705573.28
1935,40712770,2013,918102.66,,55,918102.66
1936,40712771,2018,704182.68,,55,704182.68
1937,40712772,2017,675051.34,,55,675051.34
1938,40712773,2020,2372.4,,882,2372.4
1939,40712774,2021,191664.3,,882,191664.3
1940,40712775,2022,1100000,,882,0
1941,40712776,2019,0,,882,0
1942,40712777,2016,606283.8,,49,606283.8
1943,40712778,2018,704955.79,,49,704955.79
1944,40712779,2020,859531.9,,49,859531.9
1945,40712780,2019,830405.57,,49,830405.57
1946,40712781,2014,540476.79,,49,540476.79
1947,40712782,2021,597511.39,,49,597511.39
1948,40712783,2022,643438.47,,49,0
1949,40712784,2013,510895.76,,49,510895.76
1950,40712785,2015,698321.03,,49,698321.03
1951,40712786,2017,567191.67,,49,567191.67
1952,40712787,2022,33600,,1131,0
1953,40712788,2021,0,,1131,0
1954,40712789,2020,0,,1131,0
1955,40712790,2021,0,,1186,0
1956,40712791,2022,12600,,1186,0
1957,40712792,2021,308632.91,,1092,308632.91
1958,40712793,2022,518284.33,,1092,0
1959,40712794,2020,188881.08,,1092,188881.08
1960,40712795,2021,25021.2,,1209,25021.2
1961,40712796,2020,4593.16,,1209,4593.16
1962,40712797,2022,4200,,1209,0
1963,40712798,2021,31811.86,,831,31811.86
1964,40712799,2018,57766.74,,831,57766.74
1965,40712800,2020,212101.68,,831,212101.68
1966,40712801,2022,3600,,831,0
1967,40712802,2019,229272.22,,831,229272.22
1968,40712803,2021,205597.34,,994,205597.34
1969,40712804,2020,180852.79,,994,180852.79
1970,40712805,2022,317036.52,,994,0
1971,40712806,2019,129924.88,,994,129924.88
1972,40712807,2021,57208.77,,1069,57208.77
1973,40712808,2019,374.63,,1069,374.63
1974,40712809,2020,123142.92,,1069,123142.92
1975,40712810,2022,15003.52,,1069,0
1976,40712811,2021,47184.59,,528,47184.59
1977,40712812,2019,9082,,528,9082
1978,40712813,2018,11682.34,,528,11682.34
1979,40712814,2016,9168.59,,528,9168.59
1980,40712815,2020,19551.31,,528,19551.31
1981,40712816,2015,6849.79,,528,6849.79
1982,40712817,2022,24314.63,,528,0
1983,40712818,2021,0,,1215,0
1984,40712819,2022,260962.97,,1215,0
1985,40712820,2021,7465.97,,963,7465.97
1986,40712821,2019,33862.44,,963,33862.44
1987,40712822,2020,4032.99,,963,4032.99
1988,40712823,2022,57671,,963,0
1989,40712824,2018,25,,963,25
1990,40712825,2021,0,,1246,0
1991,40712826,2022,121000,,1246,0
1992,40712827,2022,99600,,1175,0
1993,40712828,2021,0,,1175,0
1994,40712829,2022,5750,,1295,0
1995,40712830,2016,0,,38,0
1996,40712831,2017,0,,38,0
1997,40712832,2015,0,,38,0
1998,40712833,2022,84000,,38,0
1999,40712834,2021,2927.14,,1275,2927.14
2000,40712835,2022,48500,,1275,0
2001,40712836,2021,32611.62,,1226,32611.62
2002,40712837,2022,87464,,1226,0
2003,40712838,2021,0,,1183,0
2004,40712839,2022,12600,,1183,0
2005,40712840,2021,5637.44,,1258,5637.44
2006,40712841,2022,48900,,1258,0
2007,40712842,2019,5186.09,,47,5186.09
2008,40712843,2014,74594.94,,47,74594.94
2009,40712844,2021,0,,47,0
2010,40712845,2016,32965.95,,47,32965.95
2011,40712846,2022,62000,,47,0
2012,40712847,2017,9065.45,,47,9065.45
2013,40712848,2018,17039.21,,47,17039.21
2014,40712849,2020,1827.19,,47,1827.19
2015,40712850,2015,12652.48,,47,12652.48
2016,40712851,2013,134539.07,,47,134539.07
2017,40712852,2021,812.21,,1235,812.21
2018,40712853,2022,21000,,1235,0
2019,40712854,2021,0,,1066,0
2020,40712855,2020,0,,1066,0
2021,40712856,2022,9800,,1066,0
2022,40712857,2021,228900.14,,765,228900.14
2023,40712858,2022,63202.65,,765,0
2024,40712859,2019,146630.41,,765,146630.41
2025,40712860,2020,272468.53,,765,272468.53
2026,40712861,2018,47150.92,,765,47150.92
2027,40712862,2017,0,,765,0
2028,40712863,2021,0,,611,0
2029,40712864,2020,0,,611,0
2030,40712865,2022,2100,,611,0
2031,40712866,2017,0,,611,0
2032,40712867,2018,0,,611,0
2033,40712868,2016,0,,611,0
2034,40712869,2021,0,,1049,0
2035,40712870,2022,11400,,1049,0
2036,40712871,2020,0,,1049,0
2037,40712872,2022,30973.99,,1298,0
2038,40712873,2019,2164.66,,857,2164.66
2039,40712874,2021,3821.81,,857,3821.81
2040,40712875,2018,219.83,,857,219.83
2041,40712876,2020,319.98,,857,319.98
2042,40712877,2022,35300,,857,0
2043,40712878,2016,209.2,,224,209.2
2044,40712879,2021,22500,,224,22500
2045,40712880,2020,427.92,,224,427.92
2046,40712881,2013,13695,,224,13695
2047,40712882,2014,31341,,224,31341
2048,40712883,2019,1843.77,,224,1843.77
2049,40712884,2018,884.54,,224,884.54
2050,40712885,2017,3757.35,,224,3757.35
2051,40712886,2022,115200,,224,0
2052,40712887,2015,1465.92,,224,1465.92
2053,40712888,2021,29468.96,,1223,29468.96
2054,40712889,2020,3811.15,,1223,3811.15
2055,40712890,2022,3000,,1223,0
2056,40712891,2021,768,,745,768
2057,40712892,2020,1331.8,,745,1331.8
2058,40712893,2018,0,,745,0
2059,40712894,2022,30000,,745,0
2060,40712895,2017,0,,745,0
2061,40712896,2019,6233.37,,745,6233.37
2062,40712897,2021,81906.45,,1272,81906.45
2063,40712898,2022,67000,,1272,0
2064,40712899,2019,42609.73,,774,42609.73
2065,40712900,2021,3150,,774,3150
2066,40712901,2022,16850,,774,0
2067,40712902,2017,658.45,,774,658.45
2068,40712903,2018,97675.93,,774,97675.93
2069,40712904,2020,900,,774,900
2070,40712905,2021,0,,1123,0
2071,40712906,2022,70000,,1123,0
2072,40712907,2020,1234.89,,1123,1234.89
2073,40712908,2022,552379,,1292,0
2074,40712909,2019,0,,196,0
2075,40712910,2014,4980,,196,4980
2076,40712911,2022,4200,,196,0
2077,40712912,2017,0,,196,0
2078,40712913,2021,0,,196,0
2079,40712914,2013,16807.5,,196,16807.5
2080,40712915,2020,0,,196,0
2081,40712916,2018,0,,196,0
2082,40712917,2022,42000,,1286,0
2083,40712918,2021,1627.12,,1278,1627.12
2084,40712919,2022,42700,,1278,0
2085,40712920,2019,2086.67,,837,2086.67
2086,40712921,2021,21564.63,,837,21564.63
2087,40712922,2017,0,,837,0
2088,40712923,2022,117600,,837,0
2089,40712924,2018,4904.83,,837,4904.83
2090,40712925,2020,11359.2,,837,11359.2
2091,40712926,2021,0,,1115,0
2092,40712927,2020,0,,1115,0
2093,40712928,2022,2800,,1115,0
2094,40712929,2019,10847.92,,952,10847.92
2095,40712930,2021,976.84,,952,976.84
2096,40712931,2020,2943.75,,952,2943.75
2097,40712932,2022,14000,,952,0
2098,40712933,2018,1323.53,,952,1323.53
2099,40712934,2022,3500,,875,0
2100,40712935,2020,0,,875,0
2101,40712936,2018,-36.21,,875,-36.21
2102,40712937,2021,0,,875,0
2103,40712938,2019,49,,875,49
2104,40712939,2019,33363.34,,975,33363.34
2105,40712940,2021,129787.3,,975,129787.3
2106,40712941,2022,165938.72,,975,0
2107,40712942,2020,68500.3,,975,68500.3
2108,40712943,2017,635400,,706,635400
2109,40712944,2021,803244.97,,706,803244.97
2110,40712945,2019,565361.47,,706,565361.47
2111,40712946,2018,863998.51,,706,863998.51
2112,40712947,2020,804729.21,,706,804729.21
2113,40712948,2022,871120,,706,0
2114,40712949,2022,26600,,1061,0
2115,40712950,2021,0,,1061,0
2116,40712951,2019,0,,1061,0
2117,40712952,2020,0,,1061,0
2118,40712953,2021,1440.96,,1201,1440.96
2119,40712954,2022,1103267.7,,1201,0
2120,40712955,2022,70000,,1301,0
2121,40712956,2021,25673.21,,1155,25673.21
2122,40712957,2022,51100,,1155,0
2123,40712958,2020,24141,,1155,24141
2124,40712959,2022,9000,,1253,0
2125,40712960,2021,0,,1253,0
2126,40712961,2022,138756.8,,961,0
2127,40712962,2020,84130.42,,961,84130.42
2128,40712963,2021,47857.76,,961,47857.76
2129,40712964,2018,2506.03,,961,2506.03
2130,40712965,2019,35413.89,,961,35413.89
2131,40712966,2022,14600,,1293,0
2132,40712967,2021,0,,1293,0
2133,40712968,2019,5182,,36,5182
2134,40712969,2017,0,,36,0
2135,40712970,2022,1324400,,36,0
2136,40712971,2020,0,,36,0
2137,40712972,2018,0,,36,0
2138,40712973,2015,0,,36,0
2139,40712974,2021,0,,36,0
2140,40712975,2016,0,,36,0
2141,40712976,2022,296803.29,,440,0
2142,40712977,2015,222577.57,,440,222577.57
2143,40712978,2017,173026.17,,440,173026.17
2144,40712979,2019,143163.43,,440,143163.43
2145,40712980,2021,168256.01,,440,168256.01
2146,40712981,2014,2820,,440,2820
2147,40712982,2016,180175.9,,440,180175.9
2148,40712983,2018,180067.74,,440,180067.74
2149,40712984,2020,159547.91,,440,159547.91
2150,40712985,2021,0,,1224,0
2151,40712986,2022,44200,,1224,0
2152,40712987,2022,14700,,769,0
2153,40712988,2017,762.25,,769,762.25
2154,40712989,2020,33.2,,769,33.2
2155,40712990,2021,7590.76,,769,7590.76
2156,40712991,2019,186.8,,769,186.8
2157,40712992,2018,0,,769,0
2158,40712993,2021,0,,1244,0
2159,40712994,2022,8400,,1244,0
2160,40712995,2013,1839.91,,1267,1839.91
2161,40712996,2022,37550,,1267,0
2162,40712997,2021,9723.33,,1267,9723.33
2163,40712998,2022,25310,,1287,0
2164,40712999,2022,21000,,732,0
2165,40713000,2017,0,,732,0
2166,40713001,2021,0,,732,0
2167,40713002,2018,2151.3,,732,2151.3
2168,40713003,2020,0,,732,0
2169,40713004,2019,2646.48,,732,2646.48
2170,40713005,2017,262.8,,597,262.8
2171,40713006,2019,0,,597,0
2172,40713007,2022,7000,,597,0
2173,40713008,2020,0,,597,0
2174,40713009,2021,0,,597,0
2175,40713010,2018,0,,597,0
2176,40713011,2022,1400,,1273,0
2177,40713012,2021,0,,1273,0
2178,40713013,2021,101511.65,,1181,101511.65
2179,40713014,2020,33241.49,,1181,33241.49
2180,40713015,2022,7825.18,,1181,0
2181,40713016,2022,83300,,855,0
2182,40713017,2019,724.58,,855,724.58
2183,40713018,2021,0,,855,0
2184,40713019,2020,0,,855,0
2185,40713020,2018,136,,855,136
2186,40713021,2021,0,,1141,0
2187,40713022,2020,1781.08,,1141,1781.08
2188,40713023,2022,26500,,1141,0
2189,40713024,2022,18200,,1024,0
2190,40713025,2019,5278.82,,1024,5278.82
2191,40713026,2021,0,,1024,0
2192,40713027,2020,605.59,,1024,605.59
2193,40713028,2019,7827.61,,995,7827.61
2194,40713029,2022,448982.52,,995,0
2195,40713030,2021,384594.83,,995,384594.83
2196,40713031,2020,273031.51,,995,273031.51
2197,40713032,2021,900,,1204,900
2198,40713033,2022,105000,,1204,0
2199,40713034,2022,93321,,1001,0
2200,40713035,2020,0,,1001,0
2201,40713036,2021,0,,1001,0
2202,40713037,2019,0,,1001,0
2203,40713038,2022,3500,,1250,0
2204,40713039,2021,0,,1250,0
2205,40713040,2021,34583.33,,1158,34583.33
2206,40713041,2020,0,,1158,0
2207,40713042,2022,10500,,1158,0
2208,40713043,2019,658798.04,,1058,658798.04
2209,40713044,2021,878905.83,,1058,878905.83
2210,40713045,2022,160000,,1058,0
2211,40713046,2020,1396989.87,,1058,1396989.87
2212,40713047,2022,151650,,1198,0
2213,40713048,2021,35240.8,,1198,35240.8
2214,40713049,2022,1992919.1,,1221,0
2215,40713050,2022,6300,,1270,0
2216,40713051,2021,0,,1270,0
2217,40713052,2019,0,,39,0
2218,40713053,2014,0,,39,0
2219,40713054,2016,0,,39,0
2220,40713055,2022,28000,,39,0
2221,40713056,2015,0,,39,0
2222,40713057,2021,0,,1121,0
2223,40713058,2022,22300,,1121,0
2224,40713059,2020,0,,1121,0
2225,40713060,2014,40892.69,,53,40892.69
2226,40713061,2019,37912.82,,53,37912.82
2227,40713062,2017,20914.82,,53,20914.82
2228,40713063,2022,37839.15,,53,0
2229,40713064,2015,23214.9,,53,23214.9
2230,40713065,2016,26028.59,,53,26028.59
2231,40713066,2021,22345.15,,53,22345.15
2232,40713067,2020,31242.27,,53,31242.27
2233,40713068,2013,41676.52,,53,41676.52
2234,40713069,2018,27569.12,,53,27569.12
2235,40713070,2019,481108.62,,992,481108.62
2236,40713071,2022,98283.41,,992,0
2237,40713072,2021,112757.82,,992,112757.82
2238,40713073,2020,277403.98,,992,277403.98
2239,40713074,2022,150837.5,,45,0
2240,40713075,2017,156199.7,,45,156199.7
2241,40713076,2020,58508.82,,45,58508.82
2242,40713077,2018,134149.76,,45,134149.76
2243,40713078,2013,226339.17,,45,226339.17
2244,40713079,2015,133976.59,,45,133976.59
2245,40713080,2019,133933.3,,45,133933.3
2246,40713081,2014,215593.12,,45,215593.12
2247,40713082,2021,24333.31,,45,24333.31
2248,40713083,2016,155766.95,,45,155766.95
2249,40713084,2022,91500,,1284,0
2250,40713085,2021,72470.24,,1178,72470.24
2251,40713086,2022,24000,,1178,0
2252,40713087,2020,90818.08,,1178,90818.08
2253,40713088,2022,30700,,686,0
2254,40713089,2017,93800.65,,686,93800.65
2255,40713090,2019,50011.46,,686,50011.46
2256,40713091,2020,58342.11,,686,58342.11
2257,40713092,2015,30288.13,,686,30288.13
2258,40713093,2021,25573.37,,686,25573.37
2259,40713094,2016,106043.11,,686,106043.11
2260,40713095,2018,135271.41,,686,135271.41
2261,40713096,2022,17500,,1084,0
2262,40713097,2020,3292.67,,1084,3292.67
2263,40713098,2021,13.04,,1084,13.04
2264,40713099,2022,37800,,1282,0
2265,40713100,2020,0,,572,0
2266,40713101,2022,8399.88,,572,0
2267,40713102,2016,4595.82,,572,4595.82
2268,40713103,2018,3123.57,,572,3123.57
2269,40713104,2017,4008.58,,572,4008.58
2270,40713105,2019,2562.21,,572,2562.21
2271,40713106,2021,1450,,572,1450
2272,40713107,2022,17600,,1213,0
2273,40713108,2021,13250.63,,1213,13250.63
2274,40713109,2022,62123,,549,0
2275,40713110,2019,133249.95,,549,133249.95
2276,40713111,2020,152562.41,,549,152562.41
2277,40713112,2018,112393.07,,549,112393.07
2278,40713113,2017,64627.3,,549,64627.3
2279,40713114,2021,109576.91,,549,109576.91
2280,40713115,2016,150,,549,150
2281,40713116,2018,2746.24,,873,2746.24
2282,40713117,2020,51573.53,,873,51573.53
2283,40713118,2022,7051,,873,0
2284,40713119,2019,41735.43,,873,41735.43
2285,40713120,2021,22354.4,,873,22354.4
2286,40713121,2022,2100,,612,0
2287,40713122,2020,0,,612,0
2288,40713123,2019,0,,612,0
2289,40713124,2017,0,,612,0
2290,40713125,2021,0,,612,0
2291,40713126,2018,0,,612,0
2292,40713127,2022,35445.93,,1153,0
2293,40713128,2020,108713.37,,1153,108713.37
2294,40713129,2021,58003.12,,1153,58003.12
2295,40713130,2020,834.11,,558,834.11
2296,40713131,2017,53562.5,,558,53562.5
2297,40713132,2019,25737.75,,558,25737.75
2298,40713133,2018,51346.23,,558,51346.23
2299,40713134,2016,34109.83,,558,34109.83
2300,40713135,2022,3500,,558,0
2301,40713136,2021,0,,558,0
2302,40713137,2018,0,,581,0
2303,40713138,2020,0,,581,0
2304,40713139,2019,0,,581,0
2305,40713140,2021,0,,581,0
2306,40713141,2022,1400,,581,0
2307,40713142,2017,0,,581,0
2308,40713143,2022,114233.19,,1150,0
2309,40713144,2020,7494.75,,1150,7494.75
2310,40713145,2021,79513.95,,1150,79513.95
2311,40713146,2022,29855.93,,818,0
2312,40713147,2018,7833.19,,818,7833.19
2313,40713148,2020,156067.26,,818,156067.26
2314,40713149,2019,97725.87,,818,97725.87
2315,40713150,2021,163053.85,,818,163053.85
2316,40713151,2022,1400,,1199,0
2317,40713152,2021,6729.83,,1199,6729.83
2318,40713153,2021,0,,1248,0
2319,40713154,2022,7000,,1248,0
2320,40713155,2022,9800,,40,0
2321,40713156,2018,0,,601,0
2322,40713157,2020,0,,601,0
2323,40713158,2017,60.8,,601,60.8
2324,40713159,2022,16800,,601,0
2325,40713160,2021,0,,601,0
2326,40713161,2019,0,,601,0
2327,40713162,2013,36122.38,,54,36122.38
2328,40713163,2015,100.58,,54,100.58
2329,40713164,2020,2689.17,,54,2689.17
2330,40713165,2022,35000,,54,0
2331,40713166,2017,10555.11,,54,10555.11
2332,40713167,2019,9689.3,,54,9689.3
2333,40713168,2016,2902.93,,54,2902.93
2334,40713169,2021,5401.68,,54,5401.68
2335,40713170,2014,28720.5,,54,28720.5
2336,40713171,2018,12243.47,,54,12243.47
2337,40713172,2022,87500,,1285,0
2338,40713173,2022,5600,,1130,0
2339,40713174,2021,0,,1130,0
2340,40713175,2020,0,,1130,0
2341,40713176,2015,169277.63,,495,169277.63
2342,40713177,2020,156989.53,,495,156989.53
2343,40713178,2019,137569.73,,495,137569.73
2344,40713179,2018,108601.71,,495,108601.71
2345,40713180,2016,214877.56,,495,214877.56
2346,40713181,2022,76793.6,,495,0
2347,40713182,2017,101411.59,,495,101411.59
2348,40713183,2021,144251.47,,495,144251.47
2349,40713184,2020,46296.46,,1030,46296.46
2350,40713185,2022,28400,,1030,0
2351,40713186,2021,74771.82,,1030,74771.82
2352,40713187,2019,8150.52,,1030,8150.52
2353,40713188,2022,49000,,1179,0
2354,40713189,2020,286.1,,1179,286.1
2355,40713190,2021,0,,1179,0
2356,40713191,2022,75600,,838,0
2357,40713192,2021,0,,838,0
2358,40713193,2022,42700,,1279,0
2359,40713194,2021,0,,1279,0
2360,40713195,2022,83273,,1093,0
2361,40713196,2021,0,,1093,0
2362,40713197,2022,5600,,1262,0
2363,40713198,2021,0,,1262,0
2364,40713199,2022,41100,,964,0
2365,40713200,2021,4275,,964,4275
2366,40713201,2020,13305.27,,964,13305.27
2367,40713202,2022,210000,,1302,0
2368,40713203,2022,42000,,861,0
2369,40713204,2020,4755.03,,861,4755.03
2370,40713205,2018,3249.94,,861,3249.94
2371,40713206,2019,28282.36,,861,28282.36
2372,40713207,2021,5482.26,,861,5482.26
2373,40713208,2020,0,,890,0
2374,40713209,2022,7000,,890,0
2375,40713210,2019,0,,890,0
2376,40713211,2021,0,,890,0
2377,40713212,2018,0,,890,0
2378,40713213,2022,8400,,1245,0
2379,40713214,2021,79,,1245,79
2380,40713215,2022,592336.37,,1219,0
2381,40713216,2021,133645.09,,1219,133645.09
2382,40713217,2022,237162.5,,1296,0
2383,40713218,2022,8400,,1268,0
2384,40713219,2021,0,,1268,0
2385,40713220,2015,0,,37,0
2386,40713221,2022,42000,,37,0
2387,40713222,2019,0,,37,0
2388,40713223,2014,0,,37,0
2389,40713224,2016,182,,37,182
2390,40713225,2022,-205570.36,,1288,0
2391,40713226,2021,59.89,,1288,59.89
2392,40713227,2022,70000,,1276,0
2393,40713228,2021,2068.84,,1276,2068.84
2394,40713229,2022,21000,,1239,0
2395,40713230,2021,0,,1239,0
2396,40713231,2020,400590.13,,51,400590.13
2397,40713232,2022,321334.1,,51,0
2398,40713233,2015,525173.31,,51,525173.31
2399,40713234,2017,481681.24,,51,481681.24
2400,40713235,2019,322963.31,,51,322963.31
2401,40713236,2014,591485.23,,51,591485.23
2402,40713237,2016,621508.18,,51,621508.18
2403,40713238,2021,341694.08,,51,341694.08
2404,40713239,2013,519261.79,,51,519261.79
2405,40713240,2018,438839.13,,51,438839.13
2406,40713241,2020,15735.99,,1182,15735.99
2407,40713242,2022,7500,,1182,0
2408,40713243,2021,34461.92,,1182,34461.92
